RCDTS,Type,School Name,District,City,County,District Type,School Type,Grades Served,Summative Designation,Summative Designation: Student Group(s),Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
470522750260001,School,Ashton-Franklin Center HS,Ashton-Franklin Center CUSD 275,Ashton,Lee,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",213,91.1,0.0,6.4,0.0,0.0,0.0,3.2,9.9,9.9,0.0,37.6,0.0,178.0,91.6,10.1,,17.4,5.0,40.6,56.7,79.5,100.0,59165.0,101500.0,27.0,90.6,0.0,9.4,0.0,12098.84,15826.44,475.7,427.1,68.6,17.1,14.3,0.0,2022
470712120170001,School,Rochelle Twp High School,Rochelle Twp HSD 212,Rochelle,Ogle,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,832,56.6,0.0,40.1,0.0,0.0,0.0,1.6,14.5,14.2,14.4,24.3,2.5,176.0,90.9,16.9,3.5,17.9,5.0,42.4,57.6,86.0,68.2,68846.0,114137.0,33.1,57.1,3.6,38.6,0.0,15416.13,15416.13,466.2,456.9,54.7,23.9,17.9,3.5,2022
470712200260001,School,Oregon  Jr/Sr High School,Oregon CUSD 220,Oregon,Ogle,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",641,83.0,1.1,12.3,0.0,0.0,0.0,3.3,20.0,14.7,1.4,45.9,3.0,176.0,90.6,2.4,,19.3,4.8,46.3,53.7,81.0,70.1,64905.0,107455.0,34.1,77.0,1.9,14.4,0.5,4875.64,14726.71,471.1,445.8,52.8,34.9,10.4,1.9,2022
470712210260004,School,Forreston Jr/Sr High Sch,Forrestville Valley CUSD 221,Forreston,Ogle,UNIT,HIGH SCHOOL,6 - 12,Exemplary,All Students,"Eligible, but Not a Participan",415,85.5,0.0,5.8,0.0,0.0,0.0,7.2,23.1,19.3,0.0,34.9,0.0,177.0,94.2,6.3,,16.9,5.0,60.1,39.9,90.9,83.4,57134.0,101336.0,15.6,84.9,0.0,4.1,0.6,7353.32,12532.53,482.5,478.4,45.6,21.1,31.6,1.8,2022
470712220260004,School,Polo Comm High School,Polo CUSD 222,Polo,Ogle,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,192,86.5,0.0,8.9,0.0,0.0,0.0,6.4,12.5,9.9,0.0,39.6,0.0,177.0,93.9,8.9,,15.8,5.0,41.3,56.5,90.6,67.7,55741.0,129404.0,17.4,88.3,1.3,2.6,0.0,5979.0,13009.0,481.8,452.2,51.1,37.8,11.1,0.0,2022
470712230260003,School,Stillman Valley High School,Meridian CUSD 223,Stillman Valley,Ogle,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",486,81.9,0.8,13.4,0.0,0.0,0.0,3.3,13.8,13.6,3.3,24.1,0.7,176.0,92.8,6.2,,19.4,3.1,35.1,64.9,92.6,72.4,62140.0,111560.0,22.3,78.1,1.3,15.4,2.2,8962.9,15991.97,499.5,477.9,44.3,32.1,19.8,3.8,2022
470712260260001,School,Byron High School 9-12,Byron CUSD 226,Byron,Ogle,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",453,87.9,0.7,6.6,0.0,0.0,0.0,3.3,22.1,15.9,1.0,19.0,0.0,176.0,90.9,5.2,2.3,19.1,2.5,38.3,61.7,89.9,64.8,79592.0,117654.0,28.9,88.8,2.0,6.8,0.4,14463.46,18612.4,519.7,497.5,35.8,33.0,28.3,2.8,2022
470980010260001,School,Erie High School,Erie CUSD 1,Erie,Whiteside,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",180,93.9,0.0,3.4,0.0,0.0,0.0,2.4,17.8,14.4,0.0,26.7,0.0,177.0,93.9,6.8,,12.3,5.0,35.9,64.1,97.1,66.4,68096.0,107161.0,16.5,92.1,0.0,3.1,0.0,18339.31,28963.99,513.9,485.2,40.9,34.1,20.5,4.5,2022
470980020260001,School,Fulton High School,River Bend CUSD 2,Fulton,Whiteside,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",266,91.4,0.0,4.5,0.0,0.0,0.0,5.4,14.3,10.9,0.0,34.6,2.5,176.0,91.6,6.5,,16.9,5.0,57.1,42.9,91.1,66.2,50572.0,112755.0,24.8,88.7,0.7,3.5,0.0,7063.5,13980.05,483.3,472.2,47.8,27.5,18.8,5.8,2022
470980030260001,School,Prophetstown High School,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown,Whiteside,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",198,88.9,1.9,5.6,0.0,0.0,0.0,4.8,21.2,19.2,0.0,57.6,0.0,176.0,92.2,6.8,,14.4,5.0,52.6,45.6,88.0,91.7,53055.0,96957.0,28.2,89.2,3.2,3.2,0.0,9514.78,15263.55,475.9,446.3,46.9,44.9,6.1,2.0,2022
470980050260014,School,Sterling High School,Sterling CUSD 5,Sterling,Whiteside,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1000,52.6,2.3,37.3,1.1,0.0,0.0,6.3,17.2,16.3,5.3,46.3,2.0,176.0,93.5,11.6,2.1,20.4,5.0,46.4,53.6,61.8,46.9,58602.0,153312.0,18.5,51.4,3.1,37.7,0.2,7827.66,13253.05,460.0,454.4,53.7,26.8,17.3,2.2,2022
470980060260001,School,Morrison High School,Morrison CUSD 6,Morrison,Whiteside,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,286,86.7,0.0,9.1,0.0,0.0,0.0,2.1,11.9,11.9,0.0,39.9,1.5,176.0,90.1,12.2,4.0,16.2,4.8,50.7,49.3,91.1,68.2,55208.0,103711.0,31.8,86.9,0.6,8.8,0.0,8997.12,13664.3,494.2,470.8,42.4,28.8,28.8,0.0,2022
470983010170001,School,Rock Falls Township High School,Rock Falls Twp HSD 301,Rock Falls,Whiteside,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,547,69.5,2.9,22.3,0.0,0.0,0.0,4.8,14.3,13.2,1.8,58.5,3.7,176.0,93.7,6.4,,16.8,5.0,41.3,56.3,91.2,68.2,75284.0,123738.0,19.8,71.7,4.3,20.7,0.0,14746.34,20305.37,491.5,457.5,52.3,30.0,16.9,0.8,2022
480721500250023,School,Manual High School,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,591,9.3,69.5,16.2,1.0,0.2,0.3,4.2,23.9,21.5,9.3,87.8,2.7,177.0,81.4,71.8,12.0,17.7,4.3,48.7,50.0,87.2,66.2,69381.0,104282.0,64.7,21.3,59.5,9.2,0.6,14336.12,18534.36,378.6,357.2,93.8,5.6,0.7,0.0,2022
480721500250024,School,Peoria High School,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1240,9.8,64.4,14.9,1.0,0.2,0.3,9.6,20.2,15.7,8.2,81.7,1.0,177.0,86.9,48.9,8.8,22.1,3.5,48.7,50.0,88.6,66.2,69381.0,104282.0,49.8,21.3,59.5,9.2,0.6,10841.94,15040.18,395.0,375.5,90.8,8.5,0.7,0.0,2022
480721500250025,School,Richwoods High School,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1513,37.7,32.1,14.0,3.8,0.2,0.3,12.0,16.1,8.8,4.5,45.9,1.4,177.0,91.9,26.5,3.3,23.5,3.5,48.7,50.0,91.2,66.2,69381.0,104282.0,26.4,21.3,59.5,9.2,0.6,8162.99,12361.23,484.4,460.8,50.9,26.4,18.6,4.0,2022
480722650260001,School,Farmington Central High Sch,Farmington Central CUSD 265,Farmington,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,365,92.1,1.3,2.0,0.0,0.0,0.0,4.1,19.7,15.1,0.0,35.1,0.0,176.0,93.0,8.7,5.4,16.4,5.0,65.0,33.4,88.2,63.7,54353.0,87186.0,22.2,91.4,1.4,1.9,0.0,5814.31,13239.95,478.8,453.7,48.7,38.2,13.2,0.0,2022
480723090260003,School,Brimfield High School,Brimfield CUSD 309,Brimfield,Peoria,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,Targeted Assistance Title I Pr,203,96.6,0.0,0.0,0.0,0.0,0.0,1.8,18.2,8.4,0.0,13.3,0.0,176.0,91.9,,,16.1,5.0,48.1,51.9,87.5,68.0,53117.0,95156.0,24.5,90.6,2.4,1.2,0.0,7486.14,12883.17,513.0,505.2,30.2,33.3,30.2,6.3,2022
480723100160001,School,Limestone Community High School,Limestone CHSD 310,Peoria,Peoria,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Targeted,Black/African American,Schoolwide Title I Program,869,73.2,10.9,6.8,1.2,0.0,0.0,7.2,19.0,15.2,0.0,47.4,0.0,176.0,87.8,27.9,6.2,18.0,5.0,51.5,45.7,89.6,73.1,62881.0,107173.0,43.4,67.2,18.4,5.7,0.0,17190.37,17872.94,457.4,452.1,52.7,30.9,14.0,2.4,2022
480723210260007,School,Il Valley Central High School,Il Valley Central USD 321,Chillicothe,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,619,88.7,1.2,5.0,0.5,0.0,0.0,3.9,16.3,16.3,0.0,38.8,0.7,176.0,91.8,14.4,3.2,19.7,5.0,63.5,35.8,89.1,76.9,50750.0,98974.0,24.7,88.3,1.8,4.1,0.3,7285.23,12100.06,495.6,487.6,39.6,30.2,23.7,6.5,2022
480723220260004,School,Elmwood High School,Elmwood CUSD 322,Elmwood,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",191,94.2,0.0,2.3,0.0,0.0,0.0,3.9,5.2,5.2,0.0,25.7,0.0,176.0,93.9,,,14.7,5.0,57.7,42.3,95.5,82.6,56689.0,107061.0,19.5,88.0,1.1,3.3,0.0,10923.05,15706.93,509.5,475.7,40.5,35.7,21.4,2.4,2022
480723230260004,School,Dunlap High School,Dunlap CUSD 323,Dunlap,Peoria,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",1366,63.9,6.1,4.0,18.8,0.0,0.4,7.1,10.0,9.9,2.8,12.7,0.0,176.0,93.6,0.3,3.0,22.9,5.0,47.5,52.5,89.4,58.2,62700.0,105993.0,13.3,60.3,14.0,5.6,14.0,7829.85,10832.8,557.2,560.2,20.1,23.0,32.9,24.0,2022
480723250260005,School,Peoria Heights High School,Peoria Heights CUSD 325,Peoria Heights,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",205,57.6,14.1,9.3,0.0,0.0,0.0,16.6,21.5,17.6,0.0,52.7,0.0,176.0,89.2,11.5,,15.4,4.5,73.3,23.1,77.8,58.7,58264.0,112002.0,43.2,61.0,22.7,5.8,1.3,6038.98,14398.84,439.8,410.8,72.0,22.0,6.0,0.0,2022
480723260260005,School,Princeville High School,Princeville CUSD 326,Princeville,Peoria,UNIT,HIGH SCHOOL,6 - 12,Exemplary,All Students,"Eligible, but Not a Participan",327,87.8,0.0,7.6,0.0,0.0,0.0,2.7,9.2,9.2,2.7,30.3,0.0,176.0,95.0,4.1,,12.7,4.2,46.8,51.3,90.5,74.4,60884.0,110777.0,11.7,83.5,1.3,10.1,0.0,8889.84,16276.45,506.1,502.8,28.3,39.1,26.1,6.5,2022
480723270260008,School,Illini Bluffs High School,Illini Bluffs CUSD 327,Glasford,Peoria,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,257,90.7,0.0,4.3,0.0,0.0,0.0,4.0,12.8,10.1,0.0,23.3,0.0,176.0,93.8,3.7,5.9,16.3,4.3,65.6,34.4,87.1,78.4,50633.0,110339.0,20.4,85.7,1.6,3.2,1.6,2869.03,14000.52,497.8,485.8,37.7,26.1,33.3,2.9,2022
490810300170001,School,United Twp High School,United Twp HSD 30,East Moline,Rock Island,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1760,46.8,18.8,27.6,1.8,0.0,0.0,4.4,19.4,15.3,12.6,58.9,0.9,177.0,89.0,30.5,2.1,17.6,5.0,53.3,40.2,91.1,78.3,69085.0,113624.0,40.6,51.0,18.9,22.8,1.0,11996.46,12856.86,444.5,428.3,68.3,18.1,9.8,3.8,2022
490810400220001,School,Moline Sr High School,Moline-Coal Valley CUSD 40,Moline,Rock Island,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2186,48.3,10.3,31.7,2.9,0.0,0.1,6.6,16.7,12.6,12.0,50.0,0.5,178.0,86.0,36.5,2.2,17.8,5.0,47.1,52.9,94.0,48.4,74652.0,124313.0,42.6,43.4,14.0,33.5,0.9,12973.76,13963.18,466.1,449.1,56.6,25.3,15.5,2.6,2022
490810410250001,School,Rock Island High School,Rock Island SD 41,Rock Island,Rock Island,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1715,38.1,29.7,17.3,6.7,0.0,0.3,7.8,17.7,14.8,11.8,65.5,0.6,178.0,84.5,43.9,6.5,21.1,5.0,47.7,51.8,94.5,51.9,77623.0,123747.0,50.6,35.6,35.5,16.8,3.0,11844.09,14502.18,440.2,419.5,71.3,19.0,8.8,1.0,2022
490811000260001,School,Riverdale Sr High School,Riverdale CUSD 100,Port Byron,Rock Island,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",309,91.9,0.0,4.9,0.0,0.0,0.0,3.1,12.3,12.3,0.0,19.4,0.0,176.0,93.2,1.8,,17.1,5.0,65.9,34.1,87.5,87.4,53290.0,99101.0,24.0,87.8,1.8,7.3,0.6,9097.23,13489.44,504.3,505.5,32.8,31.3,29.9,6.0,2022
490812000260001,School,Sherrard High School,Sherrard CUSD 200,Sherrard,Rock Island,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",444,86.3,0.0,8.6,0.0,0.0,0.0,4.1,14.4,10.1,0.0,27.0,1.5,177.0,92.0,12.2,,18.1,5.0,51.1,47.8,86.7,58.0,55544.0,99761.0,24.6,84.8,0.6,9.7,0.0,11672.47,14675.15,480.0,461.3,46.2,37.8,15.1,0.8,2022
490813000260001,School,Rockridge High School,Rockridge CUSD 300,Taylor Ridge,Rock Island,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",334,96.4,0.0,1.5,0.0,0.0,0.0,3.3,10.5,10.5,0.0,14.7,0.0,176.0,92.2,24.8,3.9,17.0,5.0,42.0,56.5,90.0,57.4,61113.0,95711.0,24.5,93.6,0.9,1.8,0.0,6773.24,11541.92,499.4,480.6,31.9,41.7,25.0,1.4,2022
500820090260003,School,Lebanon High School,Lebanon CUSD 9,Lebanon,Saint Clair,UNIT,HIGH SCHOOL,6 - 12,Commendable,All Students,Targeted Assistance Title I Pr,235,70.6,18.7,4.9,0.0,0.0,0.0,6.0,27.2,24.7,0.0,38.7,0.0,176.0,88.7,14.4,,11.9,5.0,68.8,31.3,83.3,60.4,56467.0,109980.0,42.4,67.3,23.0,1.8,0.0,9476.37,18097.08,486.2,445.5,55.2,24.1,20.7,0.0,2022
500820190260001,School,Mascoutah High School,Mascoutah CUD 19,Mascoutah,Saint Clair,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",1212,71.6,11.1,7.8,1.7,0.4,0.3,7.2,18.2,11.3,1.3,19.6,0.3,178.0,93.8,8.4,3.0,20.6,5.0,46.4,53.2,89.1,66.5,57901.0,101394.0,17.7,67.2,13.0,10.2,1.2,6940.0,10752.0,528.6,505.5,25.7,35.1,36.6,2.6,2022
500820400260001,School,Marissa Jr & Sr High School,Marissa CUSD 40,Marissa,Saint Clair,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,Schoolwide Title I Program,247,88.3,1.9,4.0,0.0,0.0,0.0,6.5,14.6,14.6,0.0,60.7,13.8,176.0,92.0,11.4,,12.2,2.7,51.1,46.8,91.5,61.7,51627.0,98408.0,29.4,88.2,3.9,3.9,1.0,11790.05,16942.82,449.4,444.7,66.0,17.0,10.6,6.4,2022
500820600260003,School,New Athens High School,New Athens CUSD 60,New Athens,Saint Clair,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",145,96.6,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,0.0,37.2,0.0,176.0,96.1,,,15.3,5.0,44.7,55.3,91.7,69.3,50173.0,105989.0,10.2,96.3,0.0,0.9,0.9,760.97,12542.73,471.8,437.9,64.3,17.9,14.3,3.6,2022
500820770160001,School,Freeburg Community High Sch,Freeburg CHSD 77,Freeburg,Saint Clair,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Exemplary,All Students,Targeted Assistance Title I Pr,651,92.3,0.0,1.8,1.5,0.0,0.0,3.1,9.4,9.4,0.0,11.7,0.0,176.0,93.5,4.9,1.7,20.4,5.0,28.9,71.1,91.2,68.9,63382.0,112819.0,16.7,90.0,2.9,0.0,1.4,6125.18,12206.62,506.3,496.9,32.0,32.0,33.1,2.9,2022
500821870260011,School,Cahokia High School,Cahokia CUSD 187,Cahokia,Saint Clair,UNIT,HIGH SCHOOL,9 - 12,Comprehensive,All Students,Schoolwide Title I Program,820,3.0,89.6,2.3,0.0,0.0,0.0,4.9,22.8,21.7,0.4,94.1,6.7,176.0,81.8,74.5,13.0,25.9,5.0,48.6,50.5,88.3,42.9,59836.0,114569.0,67.4,6.5,86.4,1.7,0.0,13200.86,21897.95,400.5,377.5,92.9,7.1,0.0,0.0,2022
500821880220001,School,Lovejoy Technology Academy,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,HIGH SCHOOL,9 - 12,,,Schoolwide Title I Program,21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.2,176.0,81.0,82.9,,,,48.8,51.2,60.0,57.8,55165.0,103439.0,77.8,0.0,100.0,0.0,0.0,9333.86,23453.23,,,,,,,2022
500821890220043,School,East St Louis Senior High School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,HIGH SCHOOL,9 - 12,Comprehensive,All Students,Targeted Assistance Title I Pr,1140,1.1,96.1,2.3,0.0,0.0,0.0,0.7,17.0,17.0,1.4,99.4,4.9,176.0,72.3,90.9,8.7,18.7,2.5,38.4,60.4,85.9,55.0,84030.0,112478.0,89.1,2.7,94.6,1.7,0.0,16439.49,24349.41,396.9,377.5,87.5,12.1,0.3,0.0,2022
500821960260001,School,Dupo High School,Community Unit School District No 196,Dupo,Saint Clair,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",254,81.5,4.7,4.3,0.0,0.0,0.0,8.7,16.9,15.7,1.1,58.7,5.9,176.0,86.9,30.9,4.7,16.4,5.0,55.3,44.7,87.3,100.0,55986.0,99632.0,45.7,85.8,8.0,1.9,0.0,12240.3,17602.44,439.3,416.7,72.2,16.7,7.4,3.7,2022
500822010170001,School,Belleville High School-East,Belleville Twp HSD 201,Belleville,Saint Clair,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2422,39.1,48.3,5.3,1.5,0.4,0.2,5.2,22.0,17.9,0.6,48.0,2.2,176.0,91.5,14.7,2.4,19.7,5.0,37.6,61.3,92.7,51.9,78103.0,121791.0,31.3,36.1,55.8,4.0,0.6,9570.24,17726.17,482.9,462.8,53.5,24.4,17.3,4.8,2022
500822010170002,School,Belleville High School-West,Belleville Twp HSD 201,Belleville,Saint Clair,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2039,47.0,43.6,5.1,0.6,0.3,0.2,3.2,23.8,19.6,0.5,55.0,4.1,176.0,89.7,16.0,2.5,18.7,5.0,37.6,61.3,92.3,51.9,78103.0,121791.0,37.5,36.1,55.8,4.0,0.6,10520.91,18672.3,462.5,440.8,61.8,20.8,13.7,3.7,2022
500822030170001,School,O Fallon High School,O Fallon Twp HSD 203,O Fallon,Saint Clair,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Exemplary,All Students,Targeted Assistance Title I Pr,2479,58.9,21.6,8.1,2.5,0.0,0.0,8.7,14.8,14.8,1.1,25.0,0.5,177.0,92.4,5.0,0.9,21.4,3.9,33.0,67.0,95.0,73.8,67401.0,125563.0,24.1,46.0,35.9,8.8,1.3,9771.31,13268.86,517.9,504.5,36.7,26.9,26.1,10.3,2022
510652000260001,School,Greenview Jr/Sr High School,Greenview CUSD 200,Greenview,Menard,UNIT,HIGH SCHOOL,6 - 12,Commendable,All Students,"Eligible, but Not a Participan",105,98.1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.2,0.0,35.2,0.0,176.0,90.7,,,8.5,5.0,58.4,41.6,83.3,70.1,48619.0,68252.0,31.5,93.1,3.4,0.0,0.0,9992.47,21144.57,,,,,,,2022
510652020260001,School,Porta High School,Porta CUSD 202,Petersburg,Menard,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",424,95.3,0.0,0.0,0.0,0.0,0.0,3.3,26.7,20.5,0.0,41.7,0.0,176.0,92.7,6.4,,15.2,5.0,56.2,40.5,87.6,61.8,52522.0,121791.0,20.9,92.2,2.6,0.4,0.0,7031.67,15589.54,480.4,461.3,48.5,33.8,17.6,0.0,2022
510652130260001,School,Athens Sr High School,Athens CUSD 213,Athens,Menard,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",306,92.5,1.7,2.0,0.0,0.0,0.0,4.5,14.1,14.1,0.0,28.8,0.0,176.0,92.5,7.4,,18.4,4.8,65.6,34.4,93.5,70.5,51269.0,116624.0,24.0,88.7,3.0,1.2,1.8,6207.86,13048.32,496.7,464.3,47.6,34.1,17.1,1.2,2022
510840010260001,School,Tri-City High School,Tri City CUSD 1,Buffalo,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",162,93.2,0.0,2.5,0.0,0.0,0.0,3.5,23.5,18.5,0.0,36.4,0.0,176.0,91.9,15.1,,13.4,5.0,78.9,18.7,80.0,84.0,53464.0,107088.0,30.6,91.7,0.8,1.7,0.0,8963.62,12945.63,479.6,449.3,44.4,40.7,14.8,0.0,2022
51084003A260001,School,Rochester High School,Rochester CUSD 3A,Rochester,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",694,90.5,1.7,2.0,1.9,0.0,0.0,3.7,19.0,10.7,1.0,13.8,0.0,176.0,94.3,7.0,1.8,21.6,2.5,52.4,47.6,93.7,77.8,56872.0,102523.0,13.2,86.7,2.4,2.4,1.7,7307.76,13936.7,505.2,485.1,43.7,26.6,25.9,3.8,2022
510840050260001,School,Glenwood High School,Ball Chatham CUSD 5,Chatham,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",1476,76.2,6.4,5.3,5.2,0.0,0.0,6.9,19.3,10.0,1.8,20.6,1.3,176.0,91.3,11.5,2.2,22.9,5.0,58.6,41.1,89.2,65.4,58533.0,90284.0,27.4,69.1,12.4,5.2,4.0,8253.59,11423.86,516.2,507.3,34.3,27.9,27.9,9.9,2022
510840080260001,School,Pleasant Plains High School,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",393,91.1,2.5,1.5,0.0,0.0,0.0,2.4,17.6,8.7,0.0,10.2,0.0,176.0,91.9,5.2,3.6,17.2,2.5,59.7,38.0,91.7,67.5,71545.0,108004.0,25.6,90.2,4.2,2.1,0.0,10159.63,13787.55,504.6,491.4,34.7,41.8,18.4,5.1,2022
510840100260001,School,Auburn High School,Auburn CUSD 10,Auburn,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",358,90.8,0.0,3.1,0.0,0.0,0.0,5.6,21.5,13.1,0.0,37.2,3.1,176.0,90.5,16.6,3.0,15.4,4.4,63.2,34.3,83.6,77.3,48936.0,104489.0,29.5,86.4,0.6,5.9,0.0,6967.14,11663.65,483.9,445.6,56.8,22.7,18.2,2.3,2022
510840110260001,School,Pawnee Jr/Sr High Sch,Pawnee CUSD 11,Pawnee,Sangamon,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,Schoolwide Title I Program,242,93.8,0.0,0.0,0.0,0.0,0.0,2.5,20.2,19.0,0.0,24.8,4.1,176.0,94.4,8.7,,11.5,3.0,71.4,28.6,87.3,72.7,54977.0,110806.0,14.6,92.0,1.6,0.8,0.0,4779.66,15388.27,480.3,441.9,55.6,30.6,13.9,0.0,2022
510840140260001,School,Riverton High School,Riverton CUSD 14,Riverton,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,347,89.6,3.2,1.7,0.0,0.0,0.0,3.7,19.3,19.3,0.0,41.2,3.2,176.0,89.7,17.7,4.0,17.8,4.7,65.1,34.9,88.2,42.7,56580.0,86131.0,34.6,85.1,7.5,0.4,0.4,9269.55,16059.91,471.2,443.3,57.6,26.1,12.0,4.3,2022
510840150260001,School,Williamsville High School,Williamsville CUSD 15,Williamsville,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,"Eligible, but Not a Participan",486,93.6,0.9,1.2,0.8,0.0,0.0,2.7,11.3,11.3,0.0,16.3,0.0,176.0,93.4,0.9,,21.0,5.0,49.1,50.9,93.5,73.4,59194.0,109293.0,20.8,92.8,1.5,0.5,1.0,5565.08,10629.58,516.1,491.2,40.6,30.7,21.8,6.9,2022
510840160260001,School,New Berlin High School,New Berlin CUSD 16,New Berlin,Sangamon,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",239,94.1,0.0,1.9,0.0,0.0,0.0,3.4,18.4,9.2,0.0,24.7,0.0,176.0,94.1,2.9,,16.5,5.0,55.6,44.4,76.2,60.9,55997.0,106826.0,16.5,89.7,0.9,3.7,1.9,8194.95,13378.21,495.1,479.5,40.4,35.1,22.8,1.8,2022
