School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Uxbridge - Gateway to College,03040515,       0,0.0,          0,0.0,0.0,0.0,0.0,0.0,03040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uxbridge,"          $31,970,805.54","           1,637.0","              $19,530.12","          $36,994,960.25","           1,802.9","              $20,519.70",2023
Uxbridge - Taft Early Learning Center,03040005,     193,17.2,        550,46.2,53.8,2.0,25.8,29.8,03040000,0.7,2.4,8.2,86.2,0.0,0.4,2.2,Uxbridge,"          $31,970,805.54","           1,637.0","              $19,530.12","          $36,994,960.25","           1,802.9","              $20,519.70",2023
Uxbridge - Uxbridge High,03040505,     389,14.2,        595,41.9,58.2,3.7,17.5,25.9,03040000,1.3,2.5,8.6,84.0,0.5,0.0,3.0,Uxbridge,"          $31,970,805.54","           1,637.0","              $19,530.12","          $36,994,960.25","           1,802.9","              $20,519.70",2023
Uxbridge - Whitin Intermediate,03040405,     205,17.6,        474,45.4,54.6,3.0,23.2,29.3,03040000,1.3,1.3,8.4,85.4,0.4,0.2,3.0,Uxbridge,"          $31,970,805.54","           1,637.0","              $19,530.12","          $36,994,960.25","           1,802.9","              $20,519.70",2023
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,     440,18.7,        609,53.5,46.3,7.7,25.1,82.4,04980000,19.1,1.0,70.9,4.6,0.5,0.2,3.8,Veritas Preparatory Charter School (District),"          $11,449,308.59",             488.9,"              $23,420.42","          $11,449,308.59",             488.9,"              $23,420.42",2023
Wachusett - Central Tree Middle,07750310,     185,18.6,        380,52.1,47.9,1.8,15.8,17.9,07750000,4.5,1.8,8.7,82.6,0.3,0.0,2.1,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Chocksett Middle School,07750315,     157,15.6,        275,49.1,50.9,1.8,11.6,16.4,07750000,3.6,2.9,9.5,81.8,0.0,0.0,2.2,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Davis Hill Elementary,07750018,     177,19.3,        474,46.8,53.2,3.2,16.7,14.6,07750000,4.9,1.3,8.4,82.9,0.2,0.0,2.3,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Dawson,07750020,     213,16.2,        488,52.9,47.1,3.1,13.3,14.1,07750000,3.1,4.5,7.4,79.9,0.2,0.2,4.7,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Early Childhood Center,07750001,       8,22.0,        176,41.5,58.5,0.6,56.8,27.8,07750000,5.7,6.3,10.2,76.1,0.0,0.0,1.7,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Glenwood Elementary School,07750060,     140,20.8,        351,50.4,49.6,2.6,18.0,16.5,07750000,5.4,2.0,6.6,81.8,0.0,0.0,4.3,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Houghton Elementary,07750027,     160,14.2,        317,47.0,53.0,6.0,18.0,18.9,07750000,2.8,3.2,15.1,74.8,0.0,0.0,4.1,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Leroy E.Mayo,07750032,     195,17.7,        475,46.1,53.9,3.6,15.8,12.4,07750000,3.8,3.0,8.0,82.7,0.0,0.2,2.3,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Mountview Middle,07750305,     373,18.7,        757,49.8,50.1,1.9,14.0,13.3,07750000,3.6,3.8,7.9,81.5,0.1,0.0,3.0,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Naquag Elementary School,07750005,     143,19.0,        376,47.9,52.1,2.1,12.2,16.0,07750000,5.3,1.9,9.8,80.1,0.0,0.0,2.9,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Paxton Center,07750040,     189,17.5,        432,52.8,47.2,4.6,19.0,15.3,07750000,1.9,2.3,7.2,85.0,0.0,0.2,3.5,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Thomas Prince,07750045,     142,18.5,        360,46.7,53.3,1.4,14.4,10.6,07750000,1.7,0.3,5.6,90.8,0.0,0.3,1.4,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wachusett - Wachusett Regional High,07750505,"   1,021",16.3,"      1,859",52.3,47.6,1.6,13.9,15.7,07750000,3.4,3.7,7.5,82.8,0.1,0.1,2.4,Wachusett,"         $108,722,504.60","           6,723.0","              $16,171.72","         $121,507,275.90","           6,993.7","              $17,373.82",2023
Wakefield - Dolbeare,03050005,     180,22.3,        445,51.0,49.0,6.1,15.3,14.4,03050000,0.9,4.0,8.5,84.0,0.0,0.0,2.5,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wakefield - Early Childhood Center at the Doyle School,03050001,      26,11.7,        153,47.1,52.9,0.0,41.8,14.4,03050000,3.3,5.9,5.9,80.4,0.0,1.3,3.3,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wakefield - Galvin Middle School,03050310,     532,20.1,"      1,061",47.9,51.9,2.0,20.8,16.8,03050000,2.6,4.7,10.1,78.0,0.3,0.5,3.9,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wakefield - Greenwood,03050020,      90,22.8,        228,46.5,53.5,0.9,18.4,6.1,03050000,1.8,0.4,5.7,85.5,0.0,0.9,5.7,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wakefield - Wakefield Memorial High,03050505,     414,15.2,        837,52.1,47.6,2.0,17.6,16.1,03050000,3.5,3.8,9.7,79.7,0.2,0.1,3.0,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wakefield - Walton,03050040,      90,21.2,        212,46.7,53.3,4.7,12.3,9.9,03050000,2.4,2.4,11.3,80.7,0.0,0.0,3.3,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wakefield - Woodville School,03050015,     194,20.0,        455,50.8,49.2,5.5,20.7,20.7,03050000,3.5,4.6,12.3,75.2,0.0,0.7,3.7,Wakefield,"          $66,129,075.95","           3,296.9","              $20,057.96","          $70,816,435.25","           3,428.1","              $20,657.63",2023
Wales - Wales Elementary,03060005,      39,12.5,         93,39.8,60.2,2.2,15.1,52.7,03060000,2.2,0.0,7.5,89.3,1.1,0.0,0.0,Wales,"           $2,220,806.28",              97.1,"              $22,871.33","           $2,925,035.46",             129.7,"              $22,552.32",2023
Walpole - Bird Middle,03070305,     292,15.9,        400,52.5,47.3,4.0,19.5,21.3,03070000,8.0,3.5,8.8,74.8,0.8,0.0,4.3,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Boyden,03070010,     132,15.5,        406,43.1,56.9,6.9,22.7,21.7,03070000,7.1,3.0,11.1,75.4,0.5,0.0,3.0,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Daniel Feeney Preschool Center,03070002,       8,11.5,         91,36.3,63.7,13.2,44.0,23.1,03070000,3.3,7.7,5.5,72.5,0.0,0.0,11.0,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Eleanor N Johnson Middle,03070310,     279,17.6,        421,49.9,50.1,1.9,15.4,13.3,03070000,4.3,10.0,8.6,74.1,0.2,0.0,2.9,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Elm Street School,03070005,     112,20.2,        448,54.0,45.8,6.3,13.0,13.8,03070000,4.7,8.5,4.9,77.9,0.0,0.0,4.0,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Fisher,03070015,     122,19.6,        475,51.2,48.6,5.9,17.5,12.4,03070000,1.7,14.1,9.5,70.5,0.2,0.4,3.6,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Old Post Road,03070018,     117,20.2,        470,48.7,51.3,5.1,7.7,11.1,03070000,2.8,3.8,10.2,77.2,0.6,0.0,5.3,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Walpole - Walpole High,03070505,     501,16.0,        961,49.6,50.2,2.9,17.6,15.8,03070000,4.7,7.5,7.7,77.1,0.2,0.0,2.8,Walpole,"          $70,051,652.51","           3,663.0","              $19,124.12","          $74,245,038.01","           3,759.2","              $19,750.22",2023
Waltham - Douglas MacArthur Elementary School,03080032,     291,17.4,        489,53.6,46.0,11.5,17.8,29.5,03080000,7.0,9.4,21.7,57.3,0.0,0.2,4.5,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - Dual Language School,03080001,     148,16.3,        215,46.5,53.5,36.7,11.2,47.4,03080000,3.7,0.9,70.7,19.1,0.0,0.0,5.6,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - Henry Whittemore Elementary School,03080065,     261,17.2,        414,53.1,46.9,51.9,11.8,73.9,03080000,5.3,2.9,79.5,10.9,0.0,0.0,1.5,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - James Fitzgerald Elementary School,03080060,     226,16.9,        366,48.1,51.9,16.9,17.2,30.6,03080000,3.0,5.5,33.3,51.1,0.0,0.0,7.1,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - John F Kennedy Middle,03080404,     440,16.5,        642,44.7,55.1,6.4,21.7,37.2,03080000,9.5,4.7,34.4,45.6,0.2,0.0,5.6,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - John W. McDevitt Middle School,03080415,     460,15.2,        638,46.4,53.6,19.8,19.6,60.8,03080000,7.5,3.0,63.0,22.3,0.0,0.3,3.9,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - Northeast Elementary School,03080040,     295,16.7,        536,52.4,47.6,29.9,22.2,53.0,03080000,9.9,7.3,45.3,33.8,0.2,0.0,3.5,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - Thomas R Plympton Elementary School,03080050,     212,17.8,        369,45.5,54.5,24.9,20.9,48.5,03080000,15.5,3.8,38.5,37.1,0.0,0.0,5.2,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - Waltham Sr High,03080505,"   1,025",16.7,"      1,868",46.4,53.6,23.7,13.7,51.6,03080000,8.9,3.6,53.4,31.4,0.0,0.0,2.6,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Waltham - William F. Stanley Elementary School,03080005,     270,12.8,        394,41.9,58.1,27.4,33.8,49.5,03080000,12.4,7.9,44.9,31.7,0.3,0.0,2.8,Waltham,"         $139,237,560.00","           5,703.3","              $24,413.51","         $147,261,160.80","           5,900.0","              $24,959.52",2023
Ware - Stanley M Koziol Elementary School,03090020,      69,19.1,        387,48.6,50.9,1.8,22.7,71.1,03090000,3.4,0.3,18.1,70.8,0.5,0.0,7.0,Ware,"          $22,345,027.80","           1,109.3","              $20,143.36","          $25,360,546.84","           1,328.0","              $19,096.80",2023
Ware - Ware Junior/Senior High School,03090505,     228,16.6,        476,47.1,52.9,0.8,21.6,55.0,03090000,1.9,0.2,11.3,80.5,0.2,0.4,5.5,Ware,"          $22,345,027.80","           1,109.3","              $20,143.36","          $25,360,546.84","           1,328.0","              $19,096.80",2023
Ware - Ware Middle School,03090305,      86,21.4,        260,51.2,48.9,1.2,19.2,68.5,03090000,4.2,0.4,11.2,80.4,0.0,0.0,3.9,Ware,"          $22,345,027.80","           1,109.3","              $20,143.36","          $25,360,546.84","           1,328.0","              $19,096.80",2023
Wareham - Wareham Cooperative Alternative School,03100315,      31,4.9,         45,53.3,46.7,0.0,37.8,68.9,03100000,8.9,0.0,11.1,66.7,2.2,0.0,11.1,Wareham,"          $45,749,934.85","           1,992.2","              $22,964.53","          $54,245,631.77","           2,371.2","              $22,876.87",2023
Wareham - Wareham Elementary School,03100017,     543,16.6,        958,48.5,51.5,1.9,28.0,62.1,03100000,5.7,0.5,7.9,75.3,0.8,0.1,9.6,Wareham,"          $45,749,934.85","           1,992.2","              $22,964.53","          $54,245,631.77","           2,371.2","              $22,876.87",2023
Wareham - Wareham Middle,03100305,     323,13.3,        417,47.5,52.5,0.7,26.9,69.1,03100000,10.1,1.2,11.0,60.2,1.4,0.2,15.8,Wareham,"          $45,749,934.85","           1,992.2","              $22,964.53","          $54,245,631.77","           2,371.2","              $22,876.87",2023
Wareham - Wareham Senior High,03100505,     468,12.1,        594,48.5,51.0,0.2,32.5,61.8,03100000,11.1,0.2,9.1,63.8,1.2,0.2,14.5,Wareham,"          $45,749,934.85","           1,992.2","              $22,964.53","          $54,245,631.77","           2,371.2","              $22,876.87",2023
Warwick - Warwick Community School,03120020,      20,8.7,         27,25.9,74.1,0.0,29.6,40.7,03120000,0.0,0.0,3.7,88.9,0.0,0.0,7.4,,,,,,,,2023
Watertown - Cunniff,03140015,     172,17.3,        316,49.4,50.6,19.9,20.6,30.1,03140000,1.9,6.7,24.1,56.7,0.3,0.0,10.4,Watertown,"          $66,951,931.00","           2,683.0","              $24,954.13","          $77,689,247.79","           2,813.6","              $27,612.04",2023
Watertown - Hosmer,03140020,     307,18.7,        741,45.5,54.4,19.8,20.8,31.9,03140000,6.3,9.5,21.1,54.7,0.0,0.1,8.4,Watertown,"          $66,951,931.00","           2,683.0","              $24,954.13","          $77,689,247.79","           2,813.6","              $27,612.04",2023
Watertown - James Russell Lowell,03140025,     196,18.2,        377,46.7,53.3,19.6,19.6,28.1,03140000,2.7,8.8,22.6,54.6,0.0,0.0,11.4,Watertown,"          $66,951,931.00","           2,683.0","              $24,954.13","          $77,689,247.79","           2,813.6","              $27,612.04",2023
