School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Shrewsbury - Beal School,02710005,      55,13.9,        269,49.8,50.2,3.7,15.6,15.2,02710000,1.5,48.7,10.8,35.3,0.4,0.0,3.4,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Calvin Coolidge,02710015,     101,18.5,        529,47.3,52.7,7.9,15.1,20.2,02710000,3.6,42.2,12.9,35.5,1.3,0.0,4.5,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Floral Street School,02710020,     134,19.5,        840,47.4,52.6,5.0,11.1,13.9,02710000,3.1,52.1,7.7,31.1,1.0,0.0,5.0,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Oak Middle School,02710030,     493,21.8,        997,50.2,49.8,2.5,15.1,14.5,02710000,3.1,33.1,9.3,49.5,0.3,0.0,4.7,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Parker Road Preschool,02710040,      14,9.2,        129,31.8,68.2,3.1,49.6,21.7,02710000,7.0,35.7,7.8,42.6,0.8,0.0,6.2,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Sherwood Middle School,02710305,     326,22.7,        972,50.4,49.5,2.0,14.6,14.3,02710000,3.2,35.5,9.9,46.8,0.3,0.0,4.3,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Shrewsbury Sr High,02710505,"   1,092",14.6,"      1,865",53.2,46.7,2.1,9.9,13.6,02710000,3.5,27.2,8.9,56.4,0.3,0.0,3.7,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Spring Street,02710035,      97,18.7,        562,49.5,50.5,2.0,11.4,9.1,02710000,2.0,45.9,5.9,40.2,0.7,0.0,5.3,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shrewsbury - Walter J Paton,02710025,      82,20.1,        370,47.6,52.4,1.9,14.1,9.2,02710000,3.2,26.2,5.7,60.8,0.5,0.0,3.5,Shrewsbury,"          $84,860,364.29","           6,268.8","              $13,536.94","          $93,479,931.29","           6,501.8","              $14,377.55",2020
Shutesbury - Shutesbury Elementary,02720005,      55,14.8,        116,58.6,41.4,0.0,20.7,35.3,02720000,1.7,0.9,10.3,82.8,0.9,0.0,3.5,Shutesbury,"           $2,894,412.67",             124.8,"              $23,192.41","           $3,022,915.67",             139.8,"              $21,623.14",2020
Silver Lake - Silver Lake Regional High,07600505,     491,15.6,"      1,204",45.9,54.0,1.0,18.5,18.4,07600000,1.4,1.2,2.2,93.9,0.3,0.0,1.0,Silver Lake,"          $30,597,676.20","           1,744.3","              $17,541.52","          $31,631,920.20","           1,820.7","              $17,373.49",2020
Silver Lake - Silver Lake Regional Middle School,07600405,     323,23.9,        525,50.7,49.0,1.7,18.3,20.6,07600000,1.1,0.6,3.4,92.8,0.6,0.0,1.5,Silver Lake,"          $30,597,676.20","           1,744.3","              $17,541.52","          $31,631,920.20","           1,820.7","              $17,373.49",2020
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,     234,13.0,        370,44.1,55.7,3.0,27.3,43.5,04740000,7.0,1.4,25.4,63.0,0.5,0.0,2.7,Sizer School: A North Central Charter Essential (District),"           $6,406,786.21",             358.9,"              $17,853.66","           $6,406,786.21",             358.9,"              $17,853.66",2020
Somerset - Chace Street,02730005,     210,14.5,        304,47.4,52.6,1.0,21.7,24.3,02730000,0.3,1.0,4.6,91.8,0.0,0.0,2.3,Somerset,"          $26,153,129.10","           1,756.2","              $14,891.89","          $29,136,541.10","           1,811.8","              $16,081.54",2020
Somerset - North Elementary,02730008,     276,17.2,        489,47.0,53.0,1.2,17.0,25.0,02730000,1.0,1.8,4.1,89.2,0.0,0.0,3.9,Somerset,"          $26,153,129.10","           1,756.2","              $14,891.89","          $29,136,541.10","           1,811.8","              $16,081.54",2020
Somerset - Somerset Middle School,02730305,     313,23.4,        617,49.0,50.9,0.8,16.7,29.0,02730000,1.1,1.9,5.2,88.7,0.3,0.0,2.8,Somerset,"          $26,153,129.10","           1,756.2","              $14,891.89","          $29,136,541.10","           1,811.8","              $16,081.54",2020
Somerset - South,02730015,     140,15.9,        223,48.0,52.0,1.4,19.7,33.2,02730000,0.9,2.2,6.7,86.6,0.9,0.0,2.7,Somerset,"          $26,153,129.10","           1,756.2","              $14,891.89","          $29,136,541.10","           1,811.8","              $16,081.54",2020
Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,     448,18.0,"      1,007",50.7,49.3,0.1,14.9,17.8,07630000,1.1,0.5,4.4,92.4,0.2,0.1,1.4,Somerset Berkley Regional School District,"          $15,338,915.28","           1,024.8","              $14,967.72","          $17,251,229.28","           1,082.9","              $15,930.58",2020
Somerville - Albert F. Argenziano School at Lincoln Park,02740087,     249,12.9,        543,49.0,51.0,24.1,10.7,38.9,02740000,5.3,8.5,33.7,47.3,0.4,0.0,4.8,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Arthur D Healey,02740075,     227,11.9,        450,49.6,50.2,25.8,25.1,64.4,02740000,15.8,4.7,48.9,26.4,0.0,0.2,4.0,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Benjamin G Brown,02740015,      89,12.2,        211,60.2,39.3,1.9,10.0,13.3,02740000,5.2,10.4,7.1,63.0,0.0,0.5,13.7,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Capuano Early Childhood Center,02740005,      41,9.4,        206,43.2,56.8,12.6,34.0,39.8,02740000,8.3,12.1,33.5,37.9,0.0,0.0,8.3,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - E Somerville Community,02740111,     290,15.0,        709,45.6,54.2,35.5,14.1,54.9,02740000,3.7,3.8,70.1,20.0,0.1,0.1,2.1,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Full Circle High School,02740510,     125,9.3,         63,36.5,61.9,7.9,61.9,82.5,02740000,17.5,1.6,47.6,31.8,0.0,0.0,1.6,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - John F Kennedy,02740083,     217,12.6,        440,47.5,52.3,3.9,23.2,28.0,02740000,4.8,5.5,14.6,69.3,0.0,0.0,5.9,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Next Wave Junior High,02740410,      42,6.1,         24,16.7,83.3,8.3,83.3,79.2,02740000,8.3,4.2,54.2,20.8,0.0,0.0,12.5,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Somerville High,02740505,     669,12.6,"      1,224",48.1,51.6,13.2,18.0,48.6,02740000,11.3,6.4,45.4,34.7,0.1,0.2,2.0,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - West Somerville Neighborhood,02740115,     171,13.2,        375,46.1,53.6,5.3,21.1,36.8,02740000,11.7,6.1,13.3,58.4,0.0,0.3,10.1,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
Somerville - Winter Hill Community,02740120,     246,10.3,        383,43.9,55.9,32.1,25.9,55.6,02740000,11.5,4.4,53.3,28.7,0.0,0.3,1.8,Somerville,"          $99,557,538.03","           4,988.1","              $19,959.01","         $114,885,290.25","           5,478.1","              $20,971.74",2020
South Hadley - Michael E. Smith Middle School,02780305,     262,20.3,        538,50.4,49.6,4.7,21.4,32.0,02780000,1.7,1.7,16.9,78.6,0.2,0.0,0.9,South Hadley,"          $27,583,965.70","           1,904.3","              $14,485.09","          $32,531,049.10","           2,157.2","              $15,080.22",2020
South Hadley - Mosier,02780020,      90,21.1,        422,51.4,48.6,5.7,17.8,32.5,02780000,1.4,1.7,17.1,76.5,0.0,0.0,3.3,South Hadley,"          $27,583,965.70","           1,904.3","              $14,485.09","          $32,531,049.10","           2,157.2","              $15,080.22",2020
South Hadley - Plains Elementary,02780015,      57,12.8,        265,49.8,50.2,5.7,21.5,34.0,02780000,1.5,3.0,18.1,72.5,0.0,0.0,4.9,South Hadley,"          $27,583,965.70","           1,904.3","              $14,485.09","          $32,531,049.10","           2,157.2","              $15,080.22",2020
South Hadley - South Hadley High,02780505,     288,14.6,        564,50.5,49.3,3.0,16.5,27.1,02780000,2.3,2.1,13.3,79.1,0.0,0.0,3.2,South Hadley,"          $27,583,965.70","           1,904.3","              $14,485.09","          $32,531,049.10","           2,157.2","              $15,080.22",2020
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,     761,12.6,        815,41.7,57.6,17.9,39.5,50.2,08290000,4.8,1.4,41.1,47.7,2.0,0.0,3.1,South Middlesex Regional Vocational Technical,"          $20,219,304.85",             792.9,"              $25,500.45","          $20,224,304.85",             793.9,"              $25,474.63",2020
South Shore Charter Public (District) - South Shore Charter Public School,04880550,     534,15.3,"      1,013",49.0,50.6,11.8,20.0,27.6,04880000,35.7,5.5,6.3,45.7,0.4,0.0,6.3,South Shore Charter Public (District),"          $16,898,907.51","           1,002.7","              $16,854.08","          $16,898,907.51","           1,002.7","              $16,854.08",2020
South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,     247,15.0,        637,32.7,67.4,0.8,26.2,24.2,08730000,1.7,1.1,4.6,91.2,0.3,0.0,1.1,South Shore Regional Vocational Technical,"          $13,588,068.61",             635.3,"              $21,388.43","          $13,588,068.61",             635.3,"              $21,388.43",2020
Southampton - William E Norris,02750005,     173,15.1,        460,45.9,54.1,1.7,26.5,17.6,02750000,0.2,1.5,7.2,87.6,0.0,0.0,3.5,Southampton,"           $6,165,577.82",             492.0,"              $12,531.66","           $7,387,668.12",             560.5,"              $13,180.50",2020
Southborough - Albert S. Woodward Memorial School,02760050,      63,16.8,        253,49.4,50.6,10.7,12.3,7.5,02760000,0.4,13.8,4.4,75.1,0.0,0.0,6.3,Southborough,"          $24,806,419.22","           1,280.0","              $19,380.02","          $26,812,214.85","           1,296.4","              $20,682.05",2020
Southborough - Margaret A Neary,02760020,      64,17.1,        243,49.0,51.0,3.7,13.6,4.5,02760000,1.7,18.9,2.5,69.6,0.4,0.0,7.0,Southborough,"          $24,806,419.22","           1,280.0","              $19,380.02","          $26,812,214.85","           1,296.4","              $20,682.05",2020
Southborough - Mary E Finn School,02760008,      89,15.5,        359,45.4,54.6,10.9,23.4,8.1,02760000,3.1,26.2,7.0,61.0,0.3,0.0,2.5,Southborough,"          $24,806,419.22","           1,280.0","              $19,380.02","          $26,812,214.85","           1,296.4","              $20,682.05",2020
Southborough - P Brent Trottier,02760305,     285,13.8,        388,49.0,51.0,3.4,16.0,8.8,02760000,1.3,18.8,7.5,67.0,0.0,0.0,5.4,Southborough,"          $24,806,419.22","           1,280.0","              $19,380.02","          $26,812,214.85","           1,296.4","              $20,682.05",2020
Southbridge - Charlton Street,02770005,     144,17.3,        277,51.3,48.7,17.0,24.9,80.5,02770000,1.4,1.8,58.5,36.5,0.4,0.7,0.7,Southbridge,"          $34,807,532.38","           1,892.6","              $18,391.38","          $40,838,915.82","           2,265.3","              $18,028.04",2020
Southbridge - Eastford Road,02770010,      95,17.3,        368,48.6,51.4,15.2,19.8,79.6,02770000,1.6,1.1,66.3,28.8,0.0,0.3,1.9,Southbridge,"          $34,807,532.38","           1,892.6","              $18,391.38","          $40,838,915.82","           2,265.3","              $18,028.04",2020
Southbridge - Southbridge Academy,02770525,      47,6.9,         51,33.3,66.7,17.7,84.3,90.2,02770000,3.9,0.0,49.0,41.2,0.0,0.0,5.9,Southbridge,"          $34,807,532.38","           1,892.6","              $18,391.38","          $40,838,915.82","           2,265.3","              $18,028.04",2020
Southbridge - Southbridge High School,02770515,     204,17.1,        444,45.3,54.7,21.6,15.8,74.3,02770000,1.8,1.4,64.4,30.9,0.2,0.2,1.1,Southbridge,"          $34,807,532.38","           1,892.6","              $18,391.38","          $40,838,915.82","           2,265.3","              $18,028.04",2020
Southbridge - Southbridge Middle School,02770315,     214,15.3,        443,48.1,51.9,22.8,19.2,74.3,02770000,2.5,1.6,58.9,33.4,0.2,0.0,3.4,Southbridge,"          $34,807,532.38","           1,892.6","              $18,391.38","          $40,838,915.82","           2,265.3","              $18,028.04",2020
Southbridge - West Street,02770020,     191,15.0,        304,51.6,48.4,21.1,22.0,80.9,02770000,1.0,0.7,66.1,30.3,0.0,0.0,2.0,Southbridge,"          $34,807,532.38","           1,892.6","              $18,391.38","          $40,838,915.82","           2,265.3","              $18,028.04",2020
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,"   1,408",8.2,"      1,527",52.3,47.6,3.6,13.8,38.8,08720000,35.7,1.7,14.0,42.9,0.0,0.0,5.7,Southeastern Regional Vocational Technical,"          $32,503,044.00","           1,504.5","              $21,603.88","          $32,524,911.00","           1,506.5","              $21,589.72",2020
Southern Berkshire - Mt Everett Regional,07650505,     224,9.7,        322,49.1,50.9,1.9,18.0,37.3,07650000,2.2,0.3,7.8,83.9,0.3,0.0,5.6,Southern Berkshire,"          $16,876,438.10",             669.3,"              $25,215.06","          $18,022,413.98",             794.1,"              $22,695.40",2020
Southern Berkshire - New Marlborough Central,07650018,      70,12.1,         81,51.9,48.2,0.0,4.9,30.9,07650000,1.2,0.0,6.2,86.4,2.5,0.0,3.7,Southern Berkshire,"          $16,876,438.10",             669.3,"              $25,215.06","          $18,022,413.98",             794.1,"              $22,695.40",2020
Southern Berkshire - South Egremont,07650030,      17,9.3,         15,53.3,46.7,0.0,0.0,13.3,07650000,6.7,0.0,0.0,93.3,0.0,0.0,0.0,Southern Berkshire,"          $16,876,438.10",             669.3,"              $25,215.06","          $18,022,413.98",             794.1,"              $22,695.40",2020
Southern Berkshire - Undermountain,07650035,     159,15.9,        237,50.2,49.8,5.5,12.2,41.4,07650000,0.0,0.0,11.8,84.0,0.0,0.0,4.2,Southern Berkshire,"          $16,876,438.10",             669.3,"              $25,215.06","          $18,022,413.98",             794.1,"              $22,695.40",2020
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,     993,13.5,"      1,168",41.9,58.1,0.9,13.4,27.3,08760000,0.9,0.7,11.4,85.0,0.1,0.0,1.9,Southern Worcester County Regional Vocational Technical,"          $21,771,007.39","           1,136.6","              $19,154.50","          $21,956,488.39","           1,169.6","              $18,772.65",2020
