RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
440630500260001,School,Harvard High School,Harvard CUSD 50,Harvard,McHenry,UNIT,HIGH SCHOOL,Schoolwide Title I Program,768,30.5,0.5,67.4,0.0,0.0,0.0,1.3,13.8,11.3,22.5,42.2,0.4,177.0,92.7,15.5,3.2,16.3,1.2,50.0,50.0,90.5,87.4,51980.0,104991.0,23.1,33.7,0.8,63.8,0.0, 9 10 11 12,Not Calculated,Not Calculated,10214.44,13696.44,457.4,442.5,60.1,27.2,11.4,1.3,2020
440631540160001,School,Marengo High School,Marengo CHSD 154,Marengo,McHenry,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,657,72.5,0.0,23.7,0.0,0.0,0.0,0.0,9.1,8.1,2.4,25.9,0.0,177.0,94.2,19.5,2.9,22.7,5.0,30.9,68.4,95.0,66.9,80942.0,118750.0,16.6,66.2,2.9,25.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,12052.44,14939.4,505.3,510.8,23.2,39.1,34.8,2.9,2020
440631550160001,School,Crystal Lake Central High Scho,CHSD 155,Crystal Lake,McHenry,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1450,69.7,1.7,25.3,2.3,0.0,0.3,0.7,20.2,13.0,5.2,29.9,0.3,176.0,95.1,16.6,1.2,22.0,5.0,17.9,81.8,96.9,90.4,98949.0,137280.0,12.4,73.3,3.3,20.2,1.9, 9 10 11 12,Not Calculated,Not Calculated,12340.81,16032.78,503.6,501.0,33.3,32.6,27.7,6.4,2020
440631550160002,School,Cary-Grove Community High Scho,CHSD 155,Cary,McHenry,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",1558,81.7,0.7,14.4,2.0,0.0,0.3,0.7,19.1,10.0,2.7,20.3,0.3,176.0,94.3,19.6,1.0,24.7,5.0,17.9,81.8,93.7,90.4,98949.0,137280.0,15.9,73.3,3.3,20.2,1.9, 9 10 11 12,Not Calculated,Not Calculated,11720.41,15386.16,533.6,523.9,22.8,34.6,32.8,9.8,2020
440631550160003,School,Crystal Lake South High School,CHSD 155,Crystal Lake,McHenry,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1369,75.4,2.8,17.8,3.3,0.0,0.3,0.7,21.3,12.4,2.7,25.6,0.3,176.0,94.9,20.3,0.6,23.8,5.0,17.9,81.8,93.4,90.4,98949.0,137280.0,15.6,73.3,3.3,20.2,1.9, 9 10 11 12,Not Calculated,Not Calculated,12636.0,16418.36,514.0,505.1,29.5,33.4,30.4,6.7,2020
440631550160004,School,Prairie Ridge High School,CHSD 155,Crystal Lake,McHenry,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",1219,85.5,1.1,8.4,3.4,0.0,0.3,1.3,22.3,13.4,1.4,14.2,0.3,176.0,97.0,4.9,1.0,24.2,5.0,17.9,81.8,89.6,90.4,98949.0,137280.0,5.7,73.3,3.3,20.2,1.9, 9 10 11 12,Not Calculated,Not Calculated,13680.67,17505.82,543.6,543.6,22.3,25.2,37.9,14.6,2020
440631560160001,School,McHenry High School-West Campu,McHenry CHSD 156,McHenry,McHenry,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1478,69.4,1.9,26.3,1.9,0.0,0.0,0.0,22.9,12.8,7.0,30.1,1.2,176.0,91.8,31.9,1.5,21.9,5.0,38.2,61.0,87.2,89.3,73961.0,113735.0,21.3,72.4,3.0,22.4,0.9, 9 10 11 12,Not Calculated,Not Calculated,7004.12,14523.43,498.7,486.5,34.9,35.5,27.2,2.4,2020
440631560160002,School,McHenry  East High School,McHenry CHSD 156,McHenry,McHenry,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",668,78.3,1.6,18.7,1.7,0.0,0.0,0.0,23.1,15.1,1.9,26.9,1.1,176.0,93.2,31.5,1.8,20.8,5.0,38.2,61.0,89.5,89.3,73961.0,113735.0,20.5,72.4,3.0,22.4,0.9, 9 10 11 12,Not Calculated,Not Calculated,9023.53,16542.84,488.8,480.6,33.6,42.2,24.2,0.0,2020
440631570160001,School,Richmond-Burton High School,Richmond-Burton CHSD 157,Richmond,McHenry,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,580,86.4,0.0,9.7,0.0,0.0,0.0,2.2,20.3,11.7,0.0,7.4,0.0,175.0,95.6,8.5,0.7,19.0,5.0,18.2,81.8,92.0,93.2,69326.0,118763.0,12.8,81.7,1.4,11.3,1.4, 9 10 11 12,Not Calculated,Not Calculated,12983.73,20572.97,526.8,527.1,26.5,33.1,26.5,14.0,2020
440631580220002,School,Huntley High School,Huntley Community School Distr,Huntley,McHenry,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,3012,74.1,2.1,12.6,6.4,0.2,0.4,4.3,19.3,11.6,1.7,11.7,0.4,176.0,88.5,16.4,1.2,25.8,5.0,35.9,63.5,92.7,90.3,64618.0,102734.0,36.1,70.2,3.4,17.9,3.7, 9 10 11 12,Not Calculated,Not Calculated,6212.0,11804.0,538.4,531.1,19.2,34.9,36.4,9.5,2020
440632000260008,School,Woodstock High School,Woodstock CUSD 200,Woodstock,McHenry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1000,53.2,3.2,39.0,3.5,0.0,0.6,1.2,17.7,9.8,10.8,33.9,0.9,176.0,98.3,2.7,1.3,24.6,5.0,33.7,65.8,92.1,90.8,65213.0,117906.0,2.2,51.8,7.1,37.6,1.2, 9 10 11 12,Not Calculated,Not Calculated,10193.0,13715.0,516.3,483.1,33.6,37.2,26.7,2.4,2020
440632000260009,School,Woodstock North High School,Woodstock CUSD 200,Woodstock,McHenry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",935,59.6,3.9,31.9,3.0,0.0,0.6,1.2,22.7,15.0,5.1,30.9,0.9,176.0,97.5,2.7,1.2,25.7,5.0,33.7,65.8,89.8,90.8,65213.0,117906.0,5.9,51.8,7.1,37.6,1.2, 8 9 10 11 12,Not Calculated,Not Calculated,10711.0,14317.0,494.9,482.2,36.7,37.6,21.1,4.6,2020
450670030260001,School,Valmeyer High School,Valmeyer CUSD 3,Valmeyer,Monroe,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,134,94.0,0.0,3.2,0.0,0.0,0.0,0.0,13.4,13.4,0.0,19.4,5.4,176.0,96.4,5.7,1.5,13.7,5.0,50.2,49.8,88.9,52.8,44503.0,94793.0,8.5,97.9,0.0,2.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,5946.07,11980.85,489.2,474.6,37.5,45.8,16.7,0.0,2020
450670040260001,School,Columbia High School,Columbia CUSD 4,Columbia,Monroe,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,611,91.8,0.7,3.3,1.0,0.0,0.0,3.1,11.8,8.3,0.0,9.8,0.0,176.0,95.4,8.4,0.8,21.4,5.0,47.5,52.5,91.7,80.3,56834.0,90867.0,9.0,88.3,0.4,3.9,2.6, 9 10 11 12,Not Calculated,Not Calculated,5133.12,9106.44,517.0,526.3,19.4,34.5,38.8,7.2,2020
450670050260001,School,Waterloo High School,Waterloo CUSD 5,Waterloo,Monroe,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",819,94.6,0.0,1.7,0.0,0.0,0.0,2.7,18.1,13.3,0.0,16.1,1.5,176.0,96.5,8.6,1.7,22.8,5.0,36.2,63.8,92.5,98.5,52862.0,109520.0,8.2,92.9,0.5,1.8,0.3, 9 10 11 12,Not Calculated,Not Calculated,7997.94,9750.39,510.1,502.6,32.8,30.8,28.7,7.7,2020
450790010220001,School,Coulterville High School,Coulterville USD 1,Coulterville,Randolph,UNIT,HIGH SCHOOL,Schoolwide Title I Program,62,90.3,7.3,0.0,0.0,0.0,0.0,0.0,20.9,20.9,0.0,64.5,8.9,176.0,91.2,22.7,1.8,9.1,5.0,58.0,42.0,92.3,79.4,52381.0,71920.0,25.8,78.6,9.5,2.4,0.0, 9 10 11 12,,,7191.53,8185.38,465.4,478.5,30.8,46.2,23.1,0.0,2020
450791320260001,School,Red Bud High School,Red Bud CUSD 132,Red Bud,Randolph,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",372,97.0,0.0,2.1,0.0,0.0,0.0,2.7,15.9,12.4,0.0,34.9,7.3,176.0,94.4,12.7,2.9,18.2,5.0,47.7,51.0,89.7,71.9,54499.0,94161.0,14.6,88.4,0.6,4.6,1.7, 9 10 11 12,Not Calculated,Not Calculated,8908.29,12310.13,475.3,457.8,52.6,26.3,18.9,2.1,2020
450791380260001,School,Steeleville High School,Steeleville CUSD 138,Steeleville,Randolph,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",144,93.1,0.0,0.0,0.0,0.0,0.0,2.8,15.3,13.9,0.0,27.8,0.0,176.0,95.8,3.4,2.0,15.1,5.0,37.9,62.1,85.3,76.8,49197.0,112439.0,12.8,88.9,3.2,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,7761.77,10896.07,460.9,457.7,45.5,38.6,13.6,2.3,2020
450791390260001,School,Chester High School,Chester CUSD 139,Chester,Randolph,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,342,89.8,0.0,5.6,0.0,0.0,0.0,3.8,14.6,14.6,4.2,41.5,0.0,176.0,94.6,15.8,2.0,18.1,3.8,40.0,60.0,90.8,76.6,51078.0,88470.0,15.9,86.4,1.1,9.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,7078.47,10262.26,450.6,430.0,59.8,33.3,6.9,0.0,2020
450791400260001,School,Sparta High School,Sparta CUSD 140,Sparta,Randolph,UNIT,HIGH SCHOOL,Schoolwide Title I Program,329,72.9,17.6,3.6,0.0,0.0,0.0,6.1,16.4,14.0,0.0,56.2,5.8,176.0,84.9,51.6,4.6,17.8,5.0,55.5,44.5,83.1,81.1,46927.0,82581.0,45.9,73.9,18.0,3.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,8665.5,13494.13,449.9,441.0,56.2,32.9,11.0,0.0,2020
470521700220001,School,Dixon High School,Dixon USD 170,Dixon,Lee,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",746,83.0,2.4,5.0,0.7,0.0,0.0,8.7,18.5,14.2,2.4,43.2,0.6,176.0,91.3,29.5,1.5,23.7,5.0,40.3,59.7,92.1,90.8,57454.0,97879.0,27.1,78.9,3.6,6.1,0.2, 9 10 11 12,Not Calculated,Not Calculated,8939.55,12017.37,490.9,469.9,42.5,36.3,19.6,1.7,2020
470522720260001,School,Amboy High School,Amboy CUSD 272,Amboy,Lee,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",195,89.7,0.0,8.7,0.0,0.0,0.0,0.0,12.3,10.3,0.0,38.5,0.0,176.0,89.9,38.8,2.0,13.4,2.8,65.5,34.5,88.2,81.0,51086.0,94485.0,35.5,84.6,1.1,13.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,11331.0,15120.0,482.0,470.4,40.0,36.0,22.0,2.0,2020
470522750260001,School,Ashton-Franklin Center HS,Ashton-Franklin Center CUSD 27,Ashton,Lee,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",220,89.1,0.0,4.5,0.0,0.0,0.0,5.0,10.9,10.9,0.0,35.5,0.0,176.0,94.6,17.0,2.1,16.5,5.0,37.8,59.5,90.5,67.6,56200.0,99594.0,14.7,81.0,0.0,15.5,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,12112.96,14236.08,439.7,439.0,58.6,34.5,6.9,0.0,2020
470712120170001,School,Rochelle Twp High School,Rochelle Twp HSD 212,Rochelle,Ogle,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,849,57.2,2.5,37.9,0.0,0.0,0.0,1.3,17.3,15.1,12.5,14.3,2.0,176.0,82.2,62.7,2.2,13.9,5.0,34.1,65.9,91.6,98.2,64730.0,114732.0,57.0,55.8,4.5,38.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,12866.78,12866.78,471.3,474.0,47.0,30.3,18.4,4.3,2020
470712200260001,School,Oregon High School,Oregon CUSD 220,Oregon,Ogle,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",406,84.7,0.9,11.8,0.0,0.0,0.0,3.6,14.5,14.5,1.7,37.4,0.0,176.0,93.9,15.0,1.8,19.4,4.8,44.5,55.5,82.4,74.7,61864.0,98586.0,18.4,78.9,2.2,13.3,1.1, 9 10 11 12,Not Calculated,Not Calculated,11030.14,12022.73,471.7,457.5,48.1,32.1,18.5,1.2,2020
470712210260004,School,Forreston Jr/Sr High Sch,Forrestville Valley CUSD 221,Forreston,Ogle,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",416,88.0,0.0,3.4,0.0,0.0,0.0,7.0,19.2,16.6,0.0,29.1,0.0,177.0,95.6,9.7,2.1,16.8,5.0,51.0,49.0,87.5,75.6,57262.0,107386.0,11.7,86.0,0.0,2.9,0.7, 6 7 8 9 10 11 12,Not Calculated,Not Calculated,6920.18,11307.52,480.2,476.4,42.9,32.1,23.2,1.8,2020
470712220260004,School,Polo Comm High School,Polo CUSD 222,Polo,Ogle,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",172,90.1,0.0,4.9,0.0,0.0,0.0,7.2,10.5,8.7,0.0,32.6,0.0,174.0,95.3,11.4,4.7,13.9,5.0,36.7,61.0,100.0,88.3,58102.0,88969.0,11.4,89.0,1.4,1.4,0.0, 9 10 11 12,Not Calculated,Not Calculated,9614.44,12290.73,473.4,461.7,46.3,36.6,17.1,0.0,2020
470712230260003,School,Stillman Valley High School,Meridian CUSD 223,Stillman Valley,Ogle,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",547,83.9,1.1,11.5,0.0,0.0,0.0,2.4,13.3,11.9,3.5,18.8,0.9,176.0,91.9,28.2,2.0,20.7,3.3,41.7,58.3,96.9,78.4,56844.0,105629.0,26.1,77.7,3.1,14.0,1.0, 9 10 11 12,Not Calculated,Not Calculated,8182.27,12971.33,511.4,491.1,33.3,36.8,27.2,2.6,2020
470712260260001,School,Byron High School 9-12,Byron CUSD 226,Byron,Ogle,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",443,86.9,0.0,6.3,0.7,0.0,0.0,4.3,18.7,18.7,1.2,19.2,0.0,176.0,94.9,7.4,1.1,13.9,2.5,31.2,68.8,93.3,85.5,77740.0,122442.0,11.9,89.6,1.2,5.6,0.8, 9 10 11 12,Not Calculated,Not Calculated,13528.44,17653.92,522.6,507.3,29.2,34.9,30.2,5.7,2020
470980010260001,School,Erie High School,Erie CUSD 1,Erie,Whiteside,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",196,93.9,0.0,5.1,0.0,0.0,0.0,2.2,16.8,15.3,0.0,29.6,0.0,176.0,94.6,13.9,2.5,13.0,5.0,36.6,63.4,94.1,89.6,64278.0,98157.0,11.7,90.6,0.9,2.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,15555.65,23059.59,508.6,493.6,32.2,37.3,28.8,1.7,2020
470980020260001,School,Fulton High School,River Bend CUSD 2,Fulton,Whiteside,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",289,94.8,0.0,2.2,0.0,0.0,0.0,4.5,13.8,10.4,0.0,34.9,1.2,176.0,95.8,4.6,3.4,18.4,5.0,51.3,47.1,91.2,83.8,50834.0,87154.0,11.9,88.5,0.8,2.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,5524.15,10475.51,519.3,491.8,33.8,35.3,25.0,5.9,2020
470980030260001,School,Prophetstown High School,Prophetstown-Lyndon-Tampico CU,Prophetstown,Whiteside,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",205,92.2,1.4,4.9,0.0,0.0,0.0,4.2,22.0,20.5,0.0,55.1,0.0,176.0,92.4,22.1,4.3,15.0,4.2,54.0,46.0,83.3,98.3,50351.0,91269.0,23.2,89.3,2.1,5.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,9644.48,14287.28,484.8,448.3,57.1,31.0,11.9,0.0,2020
470980050260014,School,Sterling High School,Sterling CUSD 5,Sterling,Whiteside,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",979,54.5,2.6,36.8,1.0,0.0,0.0,5.0,14.3,13.7,3.7,46.9,1.0,176.0,91.9,22.9,3.8,17.8,5.0,40.9,58.5,92.1,82.4,56804.0,109945.0,22.2,53.8,3.3,35.5,0.2, 9 10 11 12,Not Calculated,Not Calculated,8953.0,10486.0,490.3,465.7,46.2,32.8,19.0,2.1,2020
470980060260001,School,Morrison High School,Morrison CUSD 6,Morrison,Whiteside,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,287,90.9,0.0,4.9,0.0,0.0,0.0,2.8,10.1,10.1,0.0,34.8,1.2,176.0,89.6,37.5,3.8,16.2,4.5,43.8,56.2,83.6,80.1,56559.0,98905.0,33.0,90.3,3.2,3.9,0.0, 9 10 11 12,Not Calculated,Not Calculated,8339.56,12154.46,499.6,484.4,30.7,45.3,22.7,1.3,2020
470983010170001,School,Rock Falls Township High Schoo,Rock Falls Twp HSD 301,Rock Falls,Whiteside,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,595,69.2,2.5,23.7,0.0,0.0,0.0,4.2,16.1,15.1,0.0,50.3,3.7,176.0,97.6,5.2,2.2,19.1,5.0,34.2,63.4,95.1,63.4,73200.0,117860.0,3.3,69.2,2.9,25.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,13741.65,15324.27,484.9,464.9,43.1,35.4,18.8,2.8,2020
480721500250023,School,Manual High School,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,Schoolwide Title I Program,578,10.0,68.2,17.0,1.2,0.2,0.3,4.7,24.0,21.5,5.5,84.4,1.2,176.0,79.2,76.6,10.5,17.0,4.3,47.9,49.9,81.9,81.6,62140.0,100129.0,66.6,20.1,61.6,8.0,0.8, 9 10 11 12,Not Calculated,Not Calculated,14138.12,16421.56,402.4,384.7,87.2,11.9,0.9,0.0,2020
480721500250024,School,Peoria High School,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1203,9.9,65.5,14.5,1.2,0.2,0.3,9.3,18.2,15.4,5.5,76.4,1.2,176.0,86.9,59.0,7.5,22.0,3.7,47.9,49.9,86.8,81.6,62140.0,100129.0,45.9,20.1,61.6,8.0,0.8, 9 10 11 12,Not Calculated,Not Calculated,9729.42,12012.85,411.6,401.0,79.7,15.6,4.2,0.5,2020
480721500250025,School,Richwoods High School,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1349,42.0,30.5,10.6,4.2,0.2,0.3,12.4,17.5,10.7,2.9,36.2,1.7,176.0,94.4,25.4,2.1,21.1,5.0,47.9,49.9,89.9,81.6,62140.0,100129.0,19.2,20.1,61.6,8.0,0.8, 9 10 11 12,Not Calculated,Not Calculated,8344.87,10628.31,496.8,487.3,38.3,32.0,24.3,5.3,2020
480721500250028,School,Diploma Degree North Campus,Peoria SD 150,Peoria,Peoria,UNIT,HIGH SCHOOL,,47,36.2,48.9,12.2,1.2,0.2,0.3,9.8,19.9,16.9,6.7,38.3,1.2,176.0,87.4,54.6,0.0,15.2,4.3,47.9,49.9,81.5,81.6,62140.0,100129.0,0.0,20.1,61.6,8.0,0.8, 11 12,,,0.0,2283.44,549.5,513.3,23.8,38.1,28.6,9.5,2020
48072150025027C,School,Quest Charter School Academy,Peoria SD 150,Peoria,Peoria,UNIT,CHARTER SCH,Schoolwide Title I Program,529,6.4,70.1,13.2,1.2,0.2,0.3,9.3,13.6,10.2,3.2,73.0,1.2,176.0,82.9,67.2,1.9,14.6,4.0,47.9,49.9,48.2,81.6,62140.0,100129.0,52.6,20.1,61.6,8.0,0.8, K 1 2 3 4 5 6 7 8,Not Calculated,Not Calculated,1766.95,4050.39,415.2,410.6,69.2,28.8,1.9,0.0,2020
480722650260001,School,Farmington Central High Sch,Farmington Central CUSD 265,Farmington,Peoria,UNIT,HIGH SCHOOL,Schoolwide Title I Program,364,94.2,0.0,2.1,0.0,0.0,0.0,2.7,16.5,12.6,0.0,35.4,0.0,176.0,94.6,17.9,5.7,18.8,4.2,63.8,34.6,80.3,75.9,51425.0,92273.0,16.6,92.4,0.5,2.7,0.5, 9 10 11 12,Not Calculated,Not Calculated,5411.42,11638.22,466.4,473.1,37.1,47.1,15.7,0.0,2020
480723090260003,School,Brimfield High School,Brimfield CUSD 309,Brimfield,Peoria,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,215,98.6,0.0,0.0,0.0,0.0,0.0,1.6,7.4,7.0,0.0,10.7,0.0,176.0,95.0,0.0,0.9,16.4,5.0,46.7,53.3,88.5,83.3,51794.0,88750.0,13.0,94.5,0.0,2.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,7355.26,11262.04,505.7,525.3,17.6,43.1,37.3,2.0,2020
480723100160001,School,Limestone Community High Schoo,Limestone CHSD 310,Peoria,Peoria,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,901,76.6,10.4,5.7,0.0,0.0,0.0,6.1,14.2,14.0,0.0,40.1,0.0,176.0,88.0,15.1,6.1,18.4,5.0,47.2,50.0,90.4,79.8,61336.0,104727.0,36.2,64.8,22.7,6.8,0.0, 9 10 11 12,Not Calculated,Not Calculated,14231.44,15086.2,472.3,453.2,52.5,33.3,12.6,1.6,2020
480723210260007,School,Il Valley Central High School,Il Valley Central USD 321,Chillicothe,Peoria,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",610,88.0,1.3,4.8,0.5,0.0,0.0,4.8,14.1,14.1,0.0,33.8,0.6,176.0,93.4,14.2,3.7,19.1,5.0,65.2,34.0,88.3,81.4,49074.0,92860.0,17.9,88.4,1.3,4.2,0.5, 9 10 11 12,Not Calculated,Not Calculated,6589.08,10824.98,507.4,490.9,40.0,30.0,22.9,7.1,2020
480723220260004,School,Elmwood High School,Elmwood CUSD 322,Elmwood,Peoria,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",178,94.4,0.0,1.8,0.0,0.0,0.0,3.7,9.0,7.9,0.0,13.5,0.0,176.0,96.7,5.2,5.1,15.0,5.0,63.0,37.0,94.4,82.7,55633.0,107664.0,9.3,94.1,1.2,2.4,0.0, 9 10 11 12,Not Calculated,Not Calculated,10075.39,13442.62,511.8,506.2,29.4,32.4,35.3,2.9,2020
480723230260004,School,Dunlap High School,Dunlap CUSD 323,Dunlap,Peoria,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1335,67.4,5.9,3.9,16.9,0.0,0.0,5.8,14.2,8.4,3.1,12.5,0.0,176.0,88.7,0.6,2.7,23.0,5.0,46.3,53.7,91.8,53.7,59327.0,99835.0,34.9,61.5,13.8,4.5,12.5, 9 10 11 12,Not Calculated,Not Calculated,6856.09,9374.46,544.4,558.1,16.7,23.5,44.9,15.0,2020
480723250260005,School,Peoria Heights High School,Peoria Heights CUSD 325,Peoria Heights,Peoria,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",221,64.3,13.1,7.2,0.0,0.0,0.0,15.4,22.6,19.5,0.0,58.8,0.0,176.0,95.0,4.4,3.0,15.6,4.7,76.4,23.6,75.5,89.3,49009.0,100013.0,14.2,64.9,19.6,6.8,0.0, 9 10 11 12,Not Calculated,Not Calculated,5414.61,13099.47,472.0,456.7,50.0,37.0,13.0,0.0,2020
480723260260005,School,Princeville High School,Princeville CUSD 326,Princeville,Peoria,UNIT,HIGH SCHOOL,Schoolwide Title I Program,367,88.8,1.4,6.0,0.0,0.0,0.0,1.9,13.1,13.1,3.5,31.3,0.0,176.0,96.7,3.5,2.7,14.8,4.2,44.4,53.9,93.7,60.0,58899.0,109994.0,8.0,83.0,2.1,9.6,1.1, 6 7 8 9 10 11 12,Not Calculated,Not Calculated,6018.42,10852.15,499.8,522.9,17.9,37.5,41.1,3.6,2020
480723270260008,School,Illini Bluffs High School,Illini Bluffs CUSD 327,Glasford,Peoria,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,258,93.4,0.0,2.8,0.0,0.0,0.0,3.1,10.9,10.9,0.0,27.1,0.0,176.0,84.5,7.2,3.9,16.6,5.0,60.5,39.5,85.7,53.5,49332.0,116659.0,56.5,90.8,1.5,4.6,0.8, 9 10 11 12,Not Calculated,Not Calculated,8972.8,14772.64,477.2,478.2,26.0,54.0,20.0,0.0,2020
490810300170001,School,United Twp High School,United Twp HSD 30,East Moline,Rock Island,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1737,50.4,18.8,24.6,2.6,0.0,0.0,3.1,18.5,14.2,9.0,58.2,0.7,177.0,97.9,0.3,3.1,10.3,5.0,52.0,43.8,93.0,90.7,68912.0,113342.0,6.2,50.0,21.7,22.4,0.7, 9 10 11 12,Not Calculated,Not Calculated,10229.18,10978.72,454.2,441.4,60.4,25.9,10.9,2.8,2020
490810400220001,School,Moline Sr High School,Moline-Coal Valley CUSD 40,Moline,Rock Island,UNIT,HIGH SCHOOL,Schoolwide Title I Program,2087,54.6,9.3,27.8,2.4,0.0,0.2,5.7,13.5,10.4,6.6,42.8,0.2,178.0,82.2,69.5,2.9,25.4,5.0,39.9,60.1,91.8,81.8,73997.0,118665.0,58.7,46.9,14.1,29.6,0.9, 9 10 11 12,Not Calculated,Not Calculated,10739.38,11543.78,475.5,454.5,52.4,31.2,14.5,1.9,2020
490810410250001,School,Rock Island High School,Rock Island SD 41,Rock Island,Rock Island,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1666,42.7,30.8,14.0,6.1,0.0,0.3,5.9,18.5,15.5,8.0,45.6,0.3,178.0,76.6,80.7,4.8,24.1,5.0,48.4,51.3,95.0,87.1,73173.0,115245.0,70.0,36.6,36.2,11.8,2.0, 9 10 11 12,Not Calculated,Not Calculated,10311.74,12570.66,444.2,428.1,66.0,25.7,8.1,0.3,2020
490811000260001,School,Riverdale Sr High School,Riverdale CUSD 100,Port Byron,Rock Island,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",325,92.0,0.0,5.8,0.0,0.0,0.0,1.8,12.6,12.3,0.0,22.2,0.0,176.0,92.7,34.3,3.0,14.1,5.0,62.8,34.7,84.5,79.4,51120.0,94391.0,27.1,88.2,1.4,8.3,1.4, 9 10 11 12,Not Calculated,Not Calculated,7803.0,10979.0,494.3,486.1,32.9,38.0,29.1,0.0,2020
