School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Walpole - Bird Middle,03070305,     279,15.7,        376,51.9,48.1,1.3,19.4,18.9,03070000,4.8,2.7,9.0,80.3,0.5,0.0,2.7,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Boyden,03070010,      92,16.2,        372,46.8,53.2,5.1,16.4,19.1,03070000,7.3,3.0,8.1,78.5,0.8,0.0,2.4,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Daniel Feeney Preschool Center,03070002,       9,10.9,         98,43.9,56.1,9.2,52.0,20.4,03070000,3.1,10.2,10.2,71.4,1.0,0.0,4.1,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Eleanor N Johnson Middle,03070310,     258,19.8,        429,46.4,53.2,1.6,13.1,15.6,03070000,3.0,11.7,5.8,76.0,0.0,0.0,3.5,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Elm Street School,03070005,      88,19.8,        435,56.1,43.7,7.8,12.6,14.0,03070000,3.9,6.9,5.1,80.2,0.0,0.0,3.9,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Fisher,03070015,      96,18.5,        444,50.0,50.0,5.0,19.8,15.3,03070000,2.0,15.5,7.7,69.8,0.5,0.5,4.1,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Old Post Road,03070018,      96,19.7,        472,50.0,50.0,4.2,8.5,14.8,03070000,2.8,3.0,10.2,78.8,0.2,0.0,5.1,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Walpole - Walpole High,03070505,     522,16.7,"      1,029",49.3,50.3,2.4,12.6,16.2,03070000,3.5,6.4,6.2,81.3,0.4,0.0,2.1,Walpole,"          $60,216,679.73","           3,673.8","              $16,390.84","          $65,952,137.10","           3,791.4","              $17,395.19",2021
Waltham - Douglas MacArthur Elementary School,03080032,     284,17.5,        484,49.2,50.8,7.0,16.9,27.7,03080000,8.7,9.7,15.9,60.3,0.2,0.0,5.2,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - Henry Whittemore Elementary School,03080065,     255,18.0,        425,52.0,48.0,53.2,7.8,74.8,03080000,6.8,4.0,76.0,12.0,0.0,0.0,1.2,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - James Fitzgerald Elementary School,03080060,     259,15.2,        380,43.4,56.6,16.3,13.4,35.8,03080000,2.6,6.3,31.8,52.9,0.0,0.0,6.3,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - John F Kennedy Middle,03080404,     369,16.0,        568,44.9,54.9,8.8,16.0,42.4,03080000,8.3,4.1,28.5,56.0,0.0,0.0,3.2,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - John W. McDevitt Middle School,03080415,     445,14.6,        647,45.0,55.0,19.0,20.1,62.9,03080000,8.7,2.0,61.7,26.4,0.0,0.0,1.2,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - Northeast Elementary School,03080040,     295,15.9,        512,52.5,47.5,29.5,18.6,54.3,03080000,11.9,6.3,40.4,39.1,0.2,0.0,2.2,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - Thomas R Plympton Elementary School,03080050,     237,15.2,        348,47.1,52.9,25.6,17.5,53.7,03080000,13.2,5.5,39.4,37.9,0.0,0.0,4.0,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - Waltham Public Schools Dual Language Program,03080001,     139,16.5,        208,46.6,53.4,40.9,9.6,50.5,03080000,3.4,0.0,70.7,22.1,0.0,0.0,3.9,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - Waltham Sr High,03080505,     944,15.2,"      1,704",46.7,53.2,20.9,16.1,54.0,03080000,9.7,3.6,47.3,37.9,0.0,0.1,1.4,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Waltham - William F. Stanley Elementary School,03080005,     326,12.3,        420,42.6,57.4,34.3,32.9,53.6,03080000,11.2,8.3,47.4,31.2,0.2,0.0,1.7,Waltham,"         $125,392,031.43","           5,440.4","              $23,048.31","         $132,618,179.43","           5,617.7","              $23,607.20",2021
Ware - Stanley M Koziol Elementary School,03090020,      68,20.4,        398,52.0,48.0,2.5,19.6,67.3,03090000,2.8,0.3,13.1,78.4,0.3,0.3,5.0,Ware,"          $18,718,444.92","           1,119.5","              $16,720.36","          $20,979,417.00","           1,319.1","              $15,904.34",2021
Ware - Ware Junior/Senior High School,03090505,     238,17.7,        508,49.0,51.0,0.8,22.6,58.9,03090000,2.4,0.2,9.8,81.5,0.4,0.4,5.3,Ware,"          $18,718,444.92","           1,119.5","              $16,720.36","          $20,979,417.00","           1,319.1","              $15,904.34",2021
Ware - Ware Middle School,03090305,      89,20.2,        256,50.4,49.6,1.6,16.8,66.8,03090000,2.3,0.8,11.7,81.3,0.4,0.0,3.5,Ware,"          $18,718,444.92","           1,119.5","              $16,720.36","          $20,979,417.00","           1,319.1","              $15,904.34",2021
Wareham - John William Decas,03100003,     345,16.3,        625,48.5,51.5,2.2,26.6,68.6,03100000,4.8,0.6,8.0,76.2,1.3,0.0,9.1,Wareham,"          $39,943,403.79","           1,976.0","              $20,214.27","          $46,236,866.53","           2,343.6","              $19,728.99",2021
Wareham - Minot Forest,03100017,     194,15.0,        318,48.1,51.9,1.3,21.7,69.2,03100000,8.2,0.9,12.9,59.8,1.6,0.3,16.4,Wareham,"          $39,943,403.79","           1,976.0","              $20,214.27","          $46,236,866.53","           2,343.6","              $19,728.99",2021
Wareham - Wareham Cooperative Alternative School,03100315,      29,5.6,         57,42.1,57.9,0.0,33.3,77.2,03100000,14.0,0.0,12.3,64.9,1.8,0.0,7.0,Wareham,"          $39,943,403.79","           1,976.0","              $20,214.27","          $46,236,866.53","           2,343.6","              $19,728.99",2021
Wareham - Wareham Middle,03100305,     285,15.4,        473,48.0,52.0,0.0,27.1,68.7,03100000,8.7,0.9,10.8,65.8,1.5,0.2,12.3,Wareham,"          $39,943,403.79","           1,976.0","              $20,214.27","          $46,236,866.53","           2,343.6","              $19,728.99",2021
Wareham - Wareham Senior High,03100505,     505,12.4,        623,52.2,47.4,0.5,29.2,63.7,03100000,10.0,0.6,7.4,68.4,1.4,0.0,12.2,Wareham,"          $39,943,403.79","           1,976.0","              $20,214.27","          $46,236,866.53","           2,343.6","              $19,728.99",2021
Watertown - Cunniff,03140015,     156,18.9,        316,49.4,50.6,17.7,21.2,32.9,03140000,4.4,7.0,21.2,58.9,0.0,0.0,8.5,Watertown,"          $59,371,088.78","           2,479.6","              $23,943.82","          $67,177,223.88","           2,629.2","              $25,550.44",2021
Watertown - Hosmer,03140020,     306,18.0,        706,44.9,55.1,21.8,22.8,33.6,03140000,5.2,10.6,19.4,56.1,0.3,0.1,8.2,Watertown,"          $59,371,088.78","           2,479.6","              $23,943.82","          $67,177,223.88","           2,629.2","              $25,550.44",2021
Watertown - James Russell Lowell,03140025,     197,16.7,        351,47.9,52.1,20.8,16.8,32.8,03140000,4.6,5.7,22.5,56.1,0.0,0.0,11.1,Watertown,"          $59,371,088.78","           2,479.6","              $23,943.82","          $67,177,223.88","           2,629.2","              $25,550.44",2021
Watertown - Watertown High,03140505,     409,14.2,        719,45.2,54.4,12.2,16.3,46.5,03140000,4.0,9.0,22.7,57.0,0.7,0.0,6.5,Watertown,"          $59,371,088.78","           2,479.6","              $23,943.82","          $67,177,223.88","           2,629.2","              $25,550.44",2021
Watertown - Watertown Middle,03140305,     350,17.0,        561,51.5,48.3,15.5,17.5,42.3,03140000,2.7,8.2,25.1,55.4,0.5,0.0,8.0,Watertown,"          $59,371,088.78","           2,479.6","              $23,943.82","          $67,177,223.88","           2,629.2","              $25,550.44",2021
Wayland - Claypit Hill School,03150005,     213,20.1,        522,50.8,49.2,5.0,21.7,9.8,03150000,4.0,10.0,4.4,73.0,0.0,0.0,8.6,Wayland,"          $54,734,625.76","           2,699.1","              $20,278.84","          $56,928,400.84","           2,761.7","              $20,613.54",2021
Wayland - Happy Hollow School,03150015,     149,21.4,        389,47.6,52.4,4.1,17.0,12.1,03150000,3.3,12.1,4.9,71.0,0.3,0.0,8.5,Wayland,"          $54,734,625.76","           2,699.1","              $20,278.84","          $56,928,400.84","           2,761.7","              $20,613.54",2021
Wayland - Loker School,03150020,     142,21.9,        399,52.4,47.6,7.0,16.3,5.5,03150000,2.8,15.0,8.3,67.7,0.3,0.0,6.0,Wayland,"          $54,734,625.76","           2,699.1","              $20,278.84","          $56,928,400.84","           2,761.7","              $20,613.54",2021
Wayland - Wayland High School,03150505,     381,15.4,        828,51.3,48.7,1.1,20.1,9.5,03150000,5.2,19.3,4.2,65.3,0.0,0.1,5.8,Wayland,"          $54,734,625.76","           2,699.1","              $20,278.84","          $56,928,400.84","           2,761.7","              $20,613.54",2021
Wayland - Wayland Middle School,03150305,     474,13.5,        601,48.3,51.6,1.7,19.3,10.8,03150000,6.7,15.5,5.0,65.7,0.0,0.3,6.8,Wayland,"          $54,734,625.76","           2,699.1","              $20,278.84","          $56,928,400.84","           2,761.7","              $20,613.54",2021
Webster - Bartlett High School,03160505,     231,14.3,        394,50.8,49.2,12.7,17.5,68.3,03160000,8.6,2.8,35.8,46.2,0.0,0.0,6.6,Webster,"          $29,217,821.00","           1,665.0","              $17,548.24","          $33,316,045.00","           1,898.8","              $17,545.84",2021
Webster - Park Avenue Elementary,03160015,     293,16.3,        726,46.0,54.0,16.8,28.5,76.2,03160000,7.3,1.2,37.7,47.4,0.3,0.0,6.1,Webster,"          $29,217,821.00","           1,665.0","              $17,548.24","          $33,316,045.00","           1,898.8","              $17,545.84",2021
Webster - Webster Middle School,03160315,     292,22.3,        618,46.0,54.1,10.2,20.4,71.8,03160000,6.5,1.8,34.0,53.2,0.2,0.0,4.4,Webster,"          $29,217,821.00","           1,665.0","              $17,548.24","          $33,316,045.00","           1,898.8","              $17,545.84",2021
Wellesley - Ernest F Upham,03170050,     108,13.9,        167,51.5,48.5,1.2,26.4,8.4,03170000,6.6,10.8,6.6,69.5,0.6,0.0,6.0,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Hunnewell,03170025,     108,18.3,        220,52.7,47.3,0.9,21.8,7.3,03170000,2.7,5.5,6.4,80.0,0.0,0.0,5.5,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - John D Hardy,03170020,     114,17.3,        217,52.5,47.5,9.2,12.0,7.4,03170000,1.8,29.5,10.6,48.9,0.0,0.0,9.2,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Joseph E Fiske,03170015,     141,17.4,        271,51.3,48.7,8.9,10.3,7.8,03170000,3.3,23.6,5.5,61.6,0.0,0.0,5.9,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Katharine Lee Bates,03170005,     144,17.7,        283,48.4,51.6,0.0,12.7,2.8,03170000,2.1,9.2,4.2,73.5,0.0,0.0,11.0,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Preschool at Wellesley Schools,03170001,      31,11.0,        115,39.1,60.9,7.0,47.0,10.4,03170000,1.7,18.3,13.9,54.8,0.0,0.0,11.3,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Schofield,03170045,     166,18.1,        333,52.6,47.5,3.9,12.3,7.5,03170000,3.3,18.9,3.6,68.8,0.0,0.3,5.1,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Sprague Elementary School,03170048,     149,18.7,        307,48.2,51.8,6.5,19.5,6.8,03170000,2.6,22.5,5.5,54.7,0.0,0.0,14.7,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Wellesley Middle,03170305,     777,14.5,"      1,015",51.1,48.9,1.1,15.9,7.5,03170000,4.3,16.0,5.6,66.1,0.0,0.0,8.0,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellesley - Wellesley Sr High,03170505,     667,15.7,"      1,407",51.1,48.8,0.4,15.9,7.2,03170000,4.3,14.3,5.4,70.2,0.0,0.0,5.8,Wellesley,"         $101,024,224.93","           4,423.9","              $22,836.01","         $108,516,881.97","           4,487.3","              $24,183.11",2021
Wellfleet - Wellfleet Elementary,03180005,      79,15.7,        115,44.4,55.7,0.9,13.9,47.0,03180000,1.7,1.7,6.1,77.4,0.0,0.0,13.0,Wellfleet,"           $3,571,006.00",             100.3,"              $35,603.25","           $3,937,863.00",             120.1,"              $32,788.20",2021
West Boylston - Major Edwards Elementary,03220005,     203,18.3,        421,48.7,51.3,6.4,25.2,31.6,03220000,3.6,1.7,11.9,78.4,0.0,0.2,4.3,West Boylston,"          $15,776,729.68",             891.9,"              $17,688.90","          $17,852,015.38",             976.5,"              $18,281.63",2021
West Boylston - West Boylston Junior/Senior High,03220505,     368,13.4,        474,52.3,47.7,1.5,14.4,29.3,03220000,2.7,3.2,11.0,79.1,0.2,0.2,3.6,West Boylston,"          $15,776,729.68",             891.9,"              $17,688.90","          $17,852,015.38",             976.5,"              $18,281.63",2021
West Bridgewater - Howard School,03230305,     112,25.2,        302,50.3,49.7,4.6,13.9,26.2,03230000,5.3,1.0,7.3,80.8,0.3,0.0,5.3,West Bridgewater,"          $19,039,984.43","           1,374.9","              $13,848.27","          $20,659,696.23","           1,415.5","              $14,595.33",2021
West Bridgewater - Rose L Macdonald,03230003,     192,23.3,        327,47.4,52.6,6.1,12.2,26.6,03230000,8.0,0.9,8.6,76.2,0.0,0.0,6.4,West Bridgewater,"          $19,039,984.43","           1,374.9","              $13,848.27","          $20,659,696.23","           1,415.5","              $14,595.33",2021
West Bridgewater - Spring Street School,03230005,      68,19.2,        156,43.6,56.4,5.8,20.5,27.6,03230000,8.3,0.0,7.7,82.1,0.0,0.0,1.9,West Bridgewater,"          $19,039,984.43","           1,374.9","              $13,848.27","          $20,659,696.23","           1,415.5","              $14,595.33",2021
West Bridgewater - West Bridgewater Junior/Senior,03230505,     457,16.9,        634,50.5,49.5,2.5,10.4,27.8,03230000,7.4,0.6,6.8,80.6,0.3,0.2,4.1,West Bridgewater,"          $19,039,984.43","           1,374.9","              $13,848.27","          $20,659,696.23","           1,415.5","              $14,595.33",2021
