RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,Grades Served,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
480722650260001,School,Farmington Central High Sch,Farmington Central CUSD 265,Farmington,Peoria,Unit Distrcts,High School,Title 1 Targeted,362,91.7,0,0,0,0,0,5.0,19.3,14.4,0,37.3,0,176.0,92.1,13.5,4.5,11.3,5.0,76.4,18.6,87.1,62.3,54700.0,99369.0,26.2,94.1,0,0,0,9 - 12,Commendable,All Students,6140.7,13727.27,9 - 12,454.5,438.4,58.20,27.50,14.30,0.00,2023
480723090260003,School,Brimfield High School,Brimfield CUSD 309,Brimfield,Peoria,Unit Distrcts,High School,Title 1 Targeted,201,97.0,0,0,0,0,0,0,8.5,8.5,0,9.0,0,176.0,95.6,0,0,9.8,5.0,63.9,36.1,84.4,75.0,54455.0,97590.0,8.6,95.0,0,0,0,9 - 12,Exemplary,All Students,7745.77,14023.79,9 - 12,523.5,505.6,25.00,33.30,35.40,6.30,2023
480723100160001,School,Limestone Community High School,Limestone CHSD 310,Peoria,Peoria,High School Distrcts,High School,Title 1 Schoolwide,883,70.8,11.7,7.6,0,0,0,8.8,15.1,14.6,0,51.3,1.5,176.0,89.9,27.4,6.2,10.5,5.0,56.4,42.1,89.3,73.1,66571.0,113257.0,36.2,66.5,16.5,8.9,0,9 - 12,Targeted,Children with Disabilities,17300.17,17974.18,9 - 12,454.1,447.8,58.70,24.50,14.10,2.70,2023
480723210260007,School,Il Valley Central High School,Il Valley Central USD 321,Chillicothe,Peoria,Unit Distrcts,High School,Title 1 Schoolwide,623,89.9,0,3.7,0,0,0,4.2,16.9,16.9,0,41.3,0,176.0,92.6,12.8,2.1,16.4,5.0,63.9,33.9,90.3,81.2,52256.0,100768.0,21.7,87.5,0,0,0,9 - 12,Commendable,All Students,7315.9,12061.43,9 - 12,483.9,461.2,47.20,28.00,23.00,1.90,2023
480723220260004,School,Elmwood High School,Elmwood CUSD 322,Elmwood,Peoria,Unit Distrcts,High School,Title 1 Eligible but Not Serve,199,93.5,0,0,0,0,0,0,10.6,10.1,0,26.1,0,176.0,93.5,0,0,10.6,5.0,62.2,32.7,94.9,73.0,59614.0,117687.0,21.4,90.0,0,0,0,9 - 12,Commendable,All Students,11021.28,15617.49,9 - 12,491.3,462.3,50.00,31.30,14.60,4.20,2023
480723230260004,School,Dunlap High School,Dunlap CUSD 323,Dunlap,Peoria,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,1384,63.2,5.9,4.1,20.5,0,0,6.2,14.8,9.2,5.0,13.6,0,176.0,94.0,0,2.3,14.5,5.0,47.1,52.9,88.1,52.8,65476.0,109154.0,15.1,55.8,21.7,0,10.8,9 - 12,Exemplary,All Students,8504.45,11660.18,9 - 12,550.0,545.9,21.00,27.80,32.00,19.10,2023
480723250260005,School,Peoria Heights High School,Peoria Heights CUSD 325,Peoria Heights,Peoria,Unit Distrcts,High School,Title 1 Eligible but Not Serve,199,56.8,18.6,7.5,0,0,0,14.6,25.1,18.1,0,64.8,0,176.0,89.3,16.6,0,9.5,4.5,75.5,24.5,86.0,60.2,60596.0,115507.0,39.0,56.1,0,0,0,9 - 12,Commendable,All Students,7714.71,13833.19,9 - 12,435.8,423.0,56.60,39.60,3.80,0.00,2023
480723260260005,School,Princeville High School,Princeville CUSD 326,Princeville,Peoria,Unit Distrcts,High School,Title 1 Eligible but Not Serve,330,88.5,0,8.2,0,0,0,0,10.0,10.0,3.9,35.5,0,176.0,95.5,0,0,10.8,4.2,43.4,52.8,85.4,77.0,60722.0,109950.0,6.4,87.1,0,0,0,6 - 12,Exemplary,All Students,8208.27,14701.18,6 - 12,499.1,510.2,20.90,44.20,30.20,4.70,2023
480723270260008,School,Illini Bluffs High School,Illini Bluffs CUSD 327,Glasford,Peoria,Unit Distrcts,High School,Title 1 Targeted,245,92.2,0,0,0,0,0,0,12.2,10.2,0,18.8,0,176.0,94.5,0,0,11.3,4.9,62.7,37.3,87.9,76.1,52419.0,114246.0,13.5,92.3,0,0,0,9 - 12,Commendable,All Students,3258.77,16427.11,9 - 12,499.3,470.9,39.70,37.90,22.40,0.00,2023
490810300170001,School,United Twp High School,United Twp HSD 30,East Moline,Rock Island,High School Distrcts,High School,Title 1 Schoolwide,1825,45.5,20.3,26.8,2.0,0,0,5.0,20.7,15.4,15.5,63.3,0.7,177.0,89.6,27.8,2.5,15.5,5.0,50.7,42.2,90.7,89.0,70661.0,120079.0,38.8,51.4,21.7,20.1,0,9 - 12,Commendable,All Students,12552.24,13422.37,9 - 12,446.7,433.8,63.00,20.90,13.30,2.70,2023
490810400220001,School,Moline Sr High School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit Distrcts,High School,Title 1 Schoolwide,2198,46.0,11.1,33.1,3.1,0,0,6.3,18.0,12.9,14.7,53.5,0.7,179.0,87.9,28.4,2.2,14.1,5.0,41.4,58.6,93.0,45.8,79300.0,130912.0,34.0,38.9,15.8,35.8,0,9 - 12,Commendable,All Students,13714.24,14679.33,9 - 12,450.5,435.6,59.90,26.50,11.20,2.40,2023
490810410250001,School,Rock Island High School,Rock Island SD 41,Rock Island,Rock Island,Unit Distrcts,High School,Title 1 Eligible but Not Serve,1700,37.1,29.5,18.2,7.0,0,0,7.8,17.4,14.5,13.6,55.8,0.7,178.0,86.8,38.5,4.5,12.8,5.0,44.5,54.5,93.7,53.6,79999.0,128582.0,43.4,34.5,37.8,17.2,0,9 - 12,Commendable,All Students,12204.57,15161.21,9 - 12,423.2,401.3,75.00,19.40,4.80,0.80,2023
490811000260001,School,Riverdale Sr High School,Riverdale CUSD 100,Port Byron,Rock Island,Unit Distrcts,High School,Title 1 Eligible but Not Serve,301,88.0,0,6.0,0,0,0,4.0,12.3,12.3,0,15.6,0,176.0,93.9,0,0,9.9,4.9,60.9,39.1,87.8,100.0,54829.0,101463.0,19.0,92.7,0,0,0,9 - 12,Exemplary,All Students,9395.86,14245.15,9 - 12,509.4,500.1,32.40,39.70,20.60,7.40,2023
490812000260001,School,Sherrard High School,Sherrard CUSD 200,Sherrard,Rock Island,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,448,87.1,0,7.8,0,0,0,4.7,9.6,9.2,0,29.7,0,176.0,91.7,14.7,2.8,15.6,5.0,43.7,50.3,91.7,73.0,56678.0,96758.0,25.0,85.4,0,0,0,9 - 12,Commendable,All Students,12298.11,15683.73,9 - 12,487.8,455.0,56.40,29.70,9.90,4.00,2023
490813000260001,School,Rockridge High School,Rockridge CUSD 300,Taylor Ridge,Rock Island,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,318,94.7,0,0,0,0,0,0,9.1,9.1,0,19.2,0,176.0,91.7,42.2,0,12.8,5.0,54.3,45.7,91.2,65.9,60718.0,99057.0,29.0,97.1,0,0,0,9 - 12,Commendable,All Students,7510.18,13627.25,9 - 12,494.1,474.4,40.00,37.60,21.20,1.20,2023
500820090260003,School,Lebanon High School,Lebanon CUSD 9,Lebanon,Saint Clair,Unit Distrcts,High School,Title 1 Targeted,229,69.0,17.5,0,0,0,0,7.9,27.1,23.1,0,41.5,0,176.0,89.5,16.7,0,6.8,5.0,57.9,42.1,85.0,74.0,59244.0,145074.0,36.7,60.0,0,0,0,6 - 12,Commendable,All Students,10058.04,20068.82,6 - 12,468.6,441.7,65.70,22.90,11.40,0.00,2023
500820190260001,School,Mascoutah High School,Mascoutah CUD 19,Mascoutah,Saint Clair,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,1220,70.3,11.0,8.8,1.8,0,0,7.5,18.0,10.5,1.6,22.8,0,177.0,94.5,3.3,2.3,13.1,5.0,48.5,51.5,91.2,60.7,56369.0,102113.0,13.9,61.3,19.7,9.5,0,9 - 12,Exemplary,All Students,7376.27,13016.64,9 - 12,521.6,508.4,24.00,36.30,35.70,4.00,2023
500820400260001,School,Marissa Jr & Sr High School,Marissa CUSD 40,Marissa,Saint Clair,Unit Distrcts,High School,Title 1 Schoolwide,237,86.5,0,5.5,0,0,0,6.8,13.5,13.5,0,57.0,9.7,176.0,91.5,12.9,0,7.2,3.1,49.4,50.6,91.7,74.1,54709.0,88145.0,24.8,84.2,0,0,0,7 - 12,Commendable,All Students,9068.77,17265.94,7 - 12,456.3,454.0,55.80,25.60,16.30,2.30,2023
500820600260003,School,New Athens High School,New Athens CUSD 60,New Athens,Saint Clair,Unit Distrcts,High School,Title 1 Eligible but Not Serve,149,96.6,0,0,0,0,0,0,18.8,18.8,0,32.9,0,176.0,95.7,0,0,15.0,4.1,39.8,60.2,90.7,53.4,49713.0,111418.0,12.3,96.8,0,0,0,9 - 12,Commendable,All Students,7859.2,14587.07,9 - 12,468.8,449.7,53.10,31.30,15.60,0.00,2023
500820770160001,School,Freeburg Community High Sch,Freeburg CHSD 77,Freeburg,Saint Clair,High School Distrcts,High School,Title 1 Targeted,661,92.3,0,2.0,2.0,0,0,2.6,11.5,11.5,0,11.8,0,176.0,93.1,3.3,1.6,11.9,5.0,34.0,66.0,90.8,70.7,64158.0,110080.0,15.5,95.1,0,0,0,9 - 12,Exemplary,All Students,7441.48,13200.77,9 - 12,515.5,506.0,29.30,29.90,36.60,4.30,2023
500821870260011,School,Cahokia High School,Cahokia CUSD 187,Cahokia,Saint Clair,Unit Distrcts,High School,Title 1 Schoolwide,778,2.7,90.5,2.3,0,0,0,4.5,20.7,19.7,0,82.0,6.3,176.0,81.6,73.0,10.9,13.3,5.0,42.5,53.2,84.0,80.9,57609.0,121157.0,64.4,5.4,89.7,0,0,9 - 12,Comprehensive,All Students,13531.76,23429.09,9 - 12,403.4,373.7,92.70,7.30,0.00,0.00,2023
50082189022001C,School,SIU Charter Sch of East St Louis,East St Louis SD 189,East Saint Louis,Saint Clair,Unit Distrcts,High School,Title 1 Schoolwide,117,0.8,99.1,0,0,0,0,0.5,0,0,1.8,89.7,0,176.0,83.0,83.8,0,9.8,1.0,33.3,66.7,84.0,100.0,73221.0,97337.0,71.8,3.3,0,1.7,0,9 - 12,Commendable,All Students,18230.87,18996.49,9 - 12,410.7,395.3,86.70,13.30,0.00,0.00,2023
500821890220043,School,East St Louis Senior High School,East St Louis SD 189,East Saint Louis,Saint Clair,Unit Distrcts,High School,Title 1 Schoolwide,1138,1.1,95.3,2.9,0,0,0,0,17.2,17.2,1.8,94.0,5.0,176.0,79.7,85.2,4.3,10.9,3.0,33.7,60.5,89.1,48.8,73221.0,97337.0,74.3,5.6,92.1,0,0,9 - 12,Commendable,All Students,19852.23,28468.55,9 - 12,384.7,366.3,89.40,8.80,1.80,0.00,2023
500821960260001,School,Dupo High School,Community Unit School District No 196,Dupo,Saint Clair,Unit Distrcts,High School,Title 1 Eligible but Not Serve,248,81.0,4.0,4.0,0,0,0,10.9,19.4,15.7,0,62.9,5.6,176.0,88.9,19.9,4.0,12.6,4.6,43.9,56.1,85.0,100.0,57541.0,115085.0,37.7,76.5,0,0,0,9 - 12,Commendable,All Students,12414.51,17709.61,9 - 12,445.4,438.9,55.40,35.70,8.90,0.00,2023
500822010170001,School,Belleville High School-East,Belleville Twp HSD 201,Belleville,Saint Clair,High School Distrcts,High School,Title 1 Schoolwide,2380,37.9,47.6,5.1,1.6,0,0,7.3,19.6,18.0,1.6,48.3,0,176.0,91.5,17.7,2.7,15.6,5.0,38.9,58.6,91.9,25.1,81668.0,123633.0,30.8,33.0,56.1,4.3,0,9 - 12,Commendable,All Students,10637.73,19717.29,9 - 12,470.6,452.4,57.40,19.30,19.20,4.00,2023
500822010170002,School,Belleville High School-West,Belleville Twp HSD 201,Belleville,Saint Clair,High School Distrcts,High School,Title 1 Schoolwide,2010,45.3,44.9,5.0,0.5,0,0,3.7,22.3,19.8,1.0,55.5,3.9,176.0,90.3,17.0,2.8,14.3,5.0,34.7,64.6,91.1,21.8,81668.0,123633.0,36.1,38.0,54.8,2.9,0,9 - 12,Commendable,All Students,11787.42,20866.99,9 - 12,448.4,426.7,63.90,22.30,12.20,1.60,2023
500822030170001,School,O Fallon High School,O Fallon Twp HSD 203,O Fallon,Saint Clair,High School Distrcts,High School,Title 1 Schoolwide,2510,58.7,21.7,8.1,2.6,0,0,8.7,15.1,15.0,1.5,23.5,1.0,176.0,93.0,4.9,1.0,15.1,3.9,32.8,67.2,95.4,65.3,71565.0,143086.0,21.2,48.2,34.9,8.3,0,9 - 12,Commendable,All Students,9874.98,13708.78,9 - 12,510.5,497.5,33.10,28.60,33.10,5.30,2023
510652000260001,School,Greenview Jr/Sr High School,Greenview CUSD 200,Greenview,Menard,Unit Distrcts,High School,Title 1 Eligible but Not Serve,106,99.1,0,0,0,0,0,0,23.6,14.2,0,46.2,0,176.0,91.9,0,0,10.3,5.0,64.3,35.7,87.5,92.9,49068.0,86217.0,28.8,100.0,0,0,0,6 - 12,Commendable,All Students,9164.65,20125.16,6 - 12,456.9,412.5,87.50,6.30,6.30,0.00,2023
510652020260001,School,Porta High School,Porta CUSD 202,Petersburg,Menard,Unit Distrcts,High School,Title 1 Eligible but Not Serve,425,94.8,0,0,0,0,0,2.4,19.8,19.8,0,43.3,0,176.0,92.5,5.7,4.0,13.0,5.0,58.2,32.8,84.0,73.1,52416.0,117679.0,20.8,89.2,0,0,0,7 - 12,Commendable,All Students,7847.88,15724.72,7 - 12,478.6,441.8,62.50,23.20,10.70,3.60,2023
510652130260001,School,Athens Sr High School,Athens CUSD 213,Athens,Menard,Unit Distrcts,High School,Title 1 Eligible but Not Serve,311,92.0,0,0,0,0,0,0,12.2,12.2,0,31.5,0,176.0,93.0,9.9,0,2.0,5.0,67.8,32.2,93.8,71.8,52902.0,121088.0,22.2,88.9,0,0,0,9 - 12,Commendable,All Students,5509.4,12700.84,9 - 12,482.6,464.8,43.80,32.60,22.50,1.10,2023
510840010260001,School,Tri-City High School,Tri City CUSD 1,Buffalo,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,145,91.7,0,0,0,0,0,0,17.9,17.9,0,45.5,0,176.0,92.2,19.1,0,9.7,5.0,76.6,23.4,78.9,81.6,55748.0,107871.0,27.2,93.5,0,0,0,9 - 12,Commendable,All Students,10171.62,15541.11,9 - 12,478.3,451.7,43.90,41.50,14.60,0.00,2023
51084003A260001,School,Rochester High School,Rochester CUSD 3A,Rochester,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,698,91.3,1.4,2.1,2.0,0,0,2.7,22.1,12.2,0,15.6,0,176.0,94.1,7.3,1.8,12.9,4.3,51.4,48.6,92.6,63.4,57993.0,109002.0,14.6,87.8,0,3.2,0,9 - 12,Exemplary,All Students,6627.41,12730.73,9 - 12,503.3,467.9,44.90,31.40,22.70,1.10,2023
510840050260001,School,Glenwood High School,Ball Chatham CUSD 5,Chatham,Sangamon,Unit Distrcts,High School,Title 1 Ineligible Due to Rank,1433,76.3,5.8,5.4,5.5,0,0,7.0,18.8,9.3,2.7,20.7,0.9,176.0,93.1,9.1,0.9,13.5,5.0,59.2,40.8,89.1,77.7,63377.0,98799.0,20.0,67.6,13.1,6.9,0,9 - 12,Exemplary,All Students,8261.74,11524.94,9 - 12,520.4,495.1,33.50,33.50,29.10,3.90,2023
510840080260001,School,Pleasant Plains High School,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,414,91.1,2.4,0,0,0,0,0,17.4,7.5,0,10.4,0,176.0,92.5,4.9,2.3,11.3,2.5,63.5,31.0,95.5,96.9,74818.0,110242.0,23.8,82.9,0,0,0,9 - 12,Commendable,All Students,10514.64,13849.46,9 - 12,507.2,486.1,34.30,36.30,25.50,3.90,2023
510840100260001,School,Auburn High School,Auburn CUSD 10,Auburn,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,341,91.5,0,0,0,0,0,4.7,21.1,14.1,0,40.2,0,176.0,91.1,17.7,0,11.0,4.4,59.6,36.5,86.2,74.2,50217.0,106822.0,27.0,86.1,0,0,0,9 - 12,Commendable,All Students,6308.39,12364.12,9 - 12,459.6,416.3,64.40,27.80,7.80,0.00,2023
510840110260001,School,Pawnee Jr/Sr High Sch,Pawnee CUSD 11,Pawnee,Sangamon,Unit Distrcts,High School,Title 1 Schoolwide,251,94.8,0,0,0,0,0,0,19.9,19.5,0,10.4,0,176.0,94.8,7.6,0,11.1,3.0,67.7,20.5,85.1,75.4,55310.0,123295.0,12.5,93.2,0,0,0,7 - 12,Commendable,All Students,7830.25,15966.49,7 - 12,511.7,444.6,48.60,37.10,14.30,0.00,2023
510840140260001,School,Riverton High School,Riverton CUSD 14,Riverton,Sangamon,Unit Distrcts,High School,Title 1 Schoolwide,352,91.2,3.7,0,0,0,0,2.8,18.2,18.2,0,43.8,0,176.0,89.4,23.7,3.7,11.2,4.7,67.3,32.7,88.7,40.8,58302.0,92564.0,36.8,89.7,0,0,0,9 - 12,Commendable,All Students,10376.87,14957.02,9 - 12,461.1,424.9,63.50,25.70,10.80,0.00,2023
510840150260001,School,Williamsville High School,Williamsville CUSD 15,Williamsville,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,464,93.8,0,0,0,0,0,3.2,10.6,10.6,0,17.5,2.6,176.0,94.8,0,0,15.3,5.0,58.1,41.9,94.6,79.1,62095.0,106366.0,11.3,86.3,0,0,0,9 - 12,Exemplary,All Students,6760.67,11554.0,9 - 12,517.5,477.8,33.90,41.50,24.60,0.00,2023
510840160260001,School,New Berlin High School,New Berlin CUSD 16,New Berlin,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,242,95.5,1.2,0,0,0,0,0,16.5,8.7,0,27.7,0,176.0,93.1,5.2,0,16.0,5.0,63.2,31.6,77.3,59.9,58104.0,104656.0,19.9,86.4,0,0,0,9 - 12,Commendable,All Students,11061.47,16754.76,9 - 12,500.2,465.4,48.10,26.90,21.20,3.80,2023
510841860250001,School,Lanphier High School,Springfield SD 186,Springfield,Sangamon,Unit Distrcts,High School,Title 1 Schoolwide,1036,39.1,42.5,2.9,0,0,0,14.5,23.6,21.6,0,73.2,0,176.0,80.1,63.2,9.2,11.1,3.9,59.1,40.9,87.6,51.9,80248.0,129704.0,63.3,37.8,50.4,0,0,9 - 12,Intensive,"Low Graduation Rate, From Comprehensive",11188.74,23677.86,9 - 12,415.3,391.8,81.50,13.70,4.40,0.50,2023
510841860250002,School,Springfield High School,Springfield SD 186,Springfield,Sangamon,Unit Distrcts,High School,Title 1 Eligible but Not Serve,1414,48.8,29.3,5.2,6.1,0,0,10.4,14.7,11.3,4.0,40.1,0,176.0,90.3,27.3,7.1,12.9,3.2,46.8,51.9,90.5,68.2,80248.0,129704.0,33.4,33.7,49.7,0,0,9 - 12,Commendable,All Students,8511.61,21000.73,9 - 12,492.1,468.0,49.50,23.70,20.00,6.80,2023
510841860250003,School,Springfield Southeast High Sch,Springfield SD 186,Springfield,Sangamon,Unit Distrcts,High School,Title 1 Schoolwide,1131,30.7,54.6,2.4,0,0,0,11.4,21.2,19.4,0,66.0,0,176.0,85.8,48.0,8.1,11.7,3.8,47.1,51.6,93.4,60.2,80248.0,129704.0,51.2,23.4,62.9,0,1.2,9 - 12,Commendable,All Students,11654.55,24143.67,9 - 12,428.9,411.9,72.80,16.90,9.20,1.10,2023
530601260260001,School,Havana High School,Havana CUSD 126,Havana,Mason,Unit Distrcts,High School,Title 1 Schoolwide,252,93.7,0,0,0,0,0,0,20.2,17.9,0,46.8,4.4,176.0,92.1,16.8,0,9.0,5.0,68.2,31.8,90.6,73.9,56699.0,98779.0,24.6,96.2,0,0,0,9 - 12,Commendable,All Students,6973.75,13407.74,9 - 12,449.4,422.5,58.50,26.40,13.20,1.90,2023
530601890260001,School,Illini Central High School,Illini Central CUSD 189,Mason City,Mason,Unit Distrcts,High School,Title 1 Schoolwide,186,92.5,0,0,0,0,0,0,26.9,16.7,0,37.6,0,176.0,92.7,15.0,0,6.9,4.8,77.0,18.7,89.7,66.6,50765.0,93368.0,24.0,97.1,0,0,0,9 - 12,Commendable,All Students,11044.74,18338.36,9 - 12,453.5,434.4,53.50,39.50,7.00,0.00,2023
530601910260001,School,Midwest Central High School,Midwest Central CUSD 191,Manito,Mason,Unit Distrcts,High School,Title 1 Eligible but Not Serve,240,94.2,0,0,0,0,0,0,17.9,12.1,0,47.1,0,177.0,92.6,8.8,5.1,9.7,5.0,51.0,43.3,86.9,58.7,54922.0,87198.0,24.5,88.2,0,0,0,9 - 12,Commendable,All Students,13224.25,15787.18,9 - 12,445.9,446.5,47.10,39.20,13.70,0.00,2023
530903030160002,School,Pekin Community High School,Pekin CSD 303,Pekin,Tazewell,High School Distrcts,High School,Title 1 Schoolwide,1701,89.6,1.1,3.8,1.1,0,0,4.2,26.5,17.2,0.9,48.4,0.6,176.0,88.4,27.1,1.1,10.6,4.8,56.2,38.6,87.7,73.4,58189.0,97397.0,40.2,89.4,0,4.3,0,9 - 12,Commendable,All Students,11152.19,16649.21,9 - 12,454.6,448.6,52.70,30.50,15.00,1.90,2023
530903080160001,School,Washington Comm High School,Washington CHSD 308,Washington,Tazewell,High School Distrcts,High School,Title 1 Targeted,1424,87.4,1.4,4.6,1.5,0,0,4.8,16.0,10.7,0.8,24.4,0,176.0,92.7,10.9,2.0,17.9,5.0,44.2,53.5,92.8,62.8,71044.0,105753.0,22.0,83.2,0,0,0,9 - 12,Commendable,All Students,14618.83,14618.83,9 - 12,523.0,522.6,23.20,33.60,34.30,8.90,2023
530903090160001,School,East Peoria High School,East Peoria CHSD 309,East Peoria,Tazewell,High School Distrcts,High School,Title 1 Schoolwide,854,81.7,2.5,6.6,0,0,0,8.3,25.3,17.3,0,55.0,1.9,176.0,89.1,19.5,5.3,11.6,5.0,40.6,56.0,88.6,79.7,63513.0,99001.0,37.5,83.1,0,0,0,9 - 12,Commendable,All Students,10515.37,16329.47,9 - 12,448.7,433.3,67.10,18.30,12.80,1.80,2023
530907010260001,School,Dee-Mack High School,Deer Creek-Mackinaw CUSD 701,Mackinaw,Tazewell,Unit Distrcts,High School,Title 1 Eligible but Not Serve,285,94.7,0,0,0,0,0,0,17.5,9.5,0,26.7,0,177.0,92.4,0,0,12.7,5.0,59.2,40.8,88.7,74.6,50737.0,94950.0,18.3,91.7,0,0,0,9 - 12,Exemplary,All Students,10162.94,15321.5,9 - 12,501.3,471.4,42.20,40.60,14.10,3.10,2023
530907020260001,School,Tremont High School,Tremont CUSD 702,Tremont,Tazewell,Unit Distrcts,High School,Title 1 Targeted,283,89.4,0,6.7,0,0,0,0,15.9,15.9,0,17.3,0,176.0,92.8,0,0,8.7,4.1,43.0,57.0,83.8,71.0,58273.0,86912.0,18.5,77.6,0,0,0,9 - 12,Exemplary,All Students,7138.31,14274.41,9 - 12,524.4,498.4,34.30,30.00,32.90,2.90,2023
530907030260001,School,Delavan High School,Delavan CUSD 703,Delavan,Tazewell,Unit Distrcts,High School,Title 1 Eligible but Not Serve,136,94.9,0,0,0,0,0,0,10.3,10.3,0,36.0,0,176.0,94.0,0,0,11.1,5.0,74.2,25.8,91.4,25.0,48358.0,98446.0,13.0,93.8,0,0,0,9 - 12,Commendable,All Students,4990.48,14024.99,9 - 12,468.6,447.6,52.40,31.00,16.70,0.00,2023
530907090260006,School,Morton High School,Morton CUSD 709,Morton,Tazewell,Unit Distrcts,High School,Title 1 Targeted,1068,88.9,1.5,4.7,2.5,0,0,2.3,21.3,12.3,1.6,16.5,0,176.0,92.8,4.1,2.1,16.4,5.0,57.8,42.2,89.8,62.6,58891.0,107816.0,20.2,87.1,0,0,0,9 - 12,Commendable,All Students,9884.26,13661.17,9 - 12,541.8,512.7,27.40,33.20,32.40,6.90,2023
531020060260001,School,Fieldcrest High School,Fieldcrest CUSD 6,Minonk,Woodford,Unit Distrcts,High School,Title 1 Eligible but Not Serve,274,86.1,0,9.1,0,0,0,0,17.5,17.5,4.0,54.0,0,176.0,87.5,29.1,0,9.2,5.0,71.7,28.3,81.8,75.3,57707.0,90553.0,43.6,79.1,0,0,0,9 - 12,Commendable,All Students,12945.33,18585.3,9 - 12,447.5,433.3,57.10,27.10,15.70,0.00,2023
531020110260001,School,El Paso-Gridley High School,El Paso-Gridley CUSD 11,El Paso,Woodford,Unit Distrcts,High School,Title 1 Schoolwide,336,89.3,0,4.2,0,0,0,3.9,12.2,12.2,0,36.0,0,176.0,90.9,11.7,0,11.8,2.8,58.9,41.1,90.0,86.3,58726.0,97588.0,27.5,91.8,0,5.8,0,9 - 12,Commendable,All Students,9716.24,12374.09,9 - 12,515.8,499.6,31.50,29.30,37.00,2.20,2023
531020210260001,School,Lowpoint-Washburn Jr Sr High Sch,Lowpoint-Washburn CUSD 21,Washburn,Woodford,Unit Distrcts,High School,Title 1 Schoolwide,154,94.8,0,0,0,0,0,0,15.6,15.6,0,52.6,0,176.0,92.0,13.0,0,4.8,5.0,71.2,23.7,73.2,66.1,47476.0,94499.0,23.5,96.9,0,0,0,6 - 12,Commendable,All Students,9715.04,18568.89,6 - 12,483.8,458.5,30.80,61.50,0.00,7.70,2023
531020600260001,School,Roanoke-Benson High School,Roanoke Benson CUSD 60,Roanoke,Woodford,Unit Distrcts,High School,Title 1 Eligible but Not Serve,137,92.0,0,0,0,0,0,0,17.5,14.6,0,16.1,0,176.0,93.4,0,0,9.7,5.0,50.3,49.7,89.7,93.8,56454.0,112747.0,18.4,73.7,0,0,0,9 - 12,Commendable,All Students,8814.2,17365.84,9 - 12,509.7,468.4,43.20,29.70,24.30,2.70,2023
531021220170001,School,Metamora High School,County of Woodford School,Metamora,Woodford,High School Distrcts,High School,Title 1 Targeted,899,89.2,1.2,4.1,0,0,0,4.7,10.1,10.1,0,21.1,0,176.0,92.9,2.5,1.1,13.9,5.0,41.6,56.8,93.3,86.1,78275.0,107956.0,22.1,83.3,0,0,0,9 - 12,Exemplary,All Students,10175.89,15355.91,9 - 12,514.4,503.2,26.70,36.10,29.20,7.90,2023
531021400260001,School,Eureka High School,Eureka CUD 140,Eureka,Woodford,Unit Distrcts,High School,Title 1 Eligible but Not Serve,473,93.7,0,2.3,0,0,0,3.0,11.8,8.0,0,20.7,0,176.0,93.8,5.5,2.4,14.6,5.0,52.6,47.4,90.8,76.9,59820.0,94281.0,13.8,87.5,0,0,0,9 - 12,Exemplary,All Students,9417.13,12112.21,9 - 12,540.8,525.9,17.60,38.00,37.00,7.40,2023
