School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Tewksbury - L F Dewing,02950001,      90,18.4,        481,50.7,49.3,7.3,32.6,24.3,02950000,8.3,8.5,8.5,70.5,0.0,0.0,4.2,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
Tewksbury - Louise Davy Trahan,02950025,       0,0.0,          0,0.0,0.0,0.0,0.0,0.0,02950000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
Tewksbury - North Street,02950020,       0,0.0,          0,0.0,0.0,0.0,0.0,0.0,02950000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
Tewksbury - Tewksbury Memorial High,02950505,     403,17.4,        759,48.6,51.0,1.3,12.0,21.5,02950000,5.1,5.4,7.3,80.4,0.3,0.0,1.6,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
Tisbury - Tisbury Elementary,02960005,     200,12.0,        275,49.1,50.9,30.2,22.2,54.6,02960000,5.8,0.7,40.0,48.0,2.6,0.0,2.9,Tisbury,"          $10,001,386.47",             297.3,"              $33,640.72","          $11,311,315.47",             385.4,"              $29,349.55",2022
Topsfield - Proctor Elementary,02980005,      94,17.0,        258,49.6,50.4,0.0,22.9,8.5,02980000,0.4,0.8,5.0,89.9,1.2,0.0,2.7,Topsfield,"          $11,973,138.00",             630.4,"              $18,992.92","          $12,345,587.00",             641.7,"              $19,238.88",2022
Topsfield - Steward Elementary,02980010,     105,16.1,        376,48.9,51.1,0.0,26.1,8.0,02980000,0.3,2.1,5.1,90.7,0.0,0.0,1.9,Topsfield,"          $11,973,138.00",             630.4,"              $18,992.92","          $12,345,587.00",             641.7,"              $19,238.88",2022
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,     840,16.8,        956,39.3,59.3,0.2,30.8,24.7,08780000,2.2,0.6,11.2,81.2,0.0,0.0,4.8,Tri-County Regional Vocational Technical,"          $22,025,187.00",             947.0,"              $23,257.85","          $22,080,000.00",             950.0,"              $23,242.11",2022
Triton - Newbury Elementary,07730020,     198,18.0,        413,47.5,52.5,0.0,20.6,20.3,07730000,1.0,1.0,2.7,92.5,0.0,0.0,2.9,Triton,"          $47,604,733.48","           2,185.1","              $21,786.07","          $52,888,371.00","           2,373.6","              $22,281.92",2022
Triton - Pine Grove,07730025,     217,17.6,        432,49.8,50.2,1.6,22.2,22.5,07730000,1.2,1.2,2.3,92.8,0.5,0.0,2.1,Triton,"          $47,604,733.48","           2,185.1","              $21,786.07","          $52,888,371.00","           2,373.6","              $22,281.92",2022
Triton - Salisbury Elementary,07730015,     220,16.9,        422,49.1,51.0,5.0,21.8,49.3,07730000,4.5,2.1,9.7,81.3,0.2,0.0,2.1,Triton,"          $47,604,733.48","           2,185.1","              $21,786.07","          $52,888,371.00","           2,373.6","              $22,281.92",2022
Triton - Triton Regional High School,07730505,     348,13.5,        635,49.1,50.4,1.4,18.1,30.4,07730000,1.3,3.0,5.4,88.7,0.2,0.2,1.4,Triton,"          $47,604,733.48","           2,185.1","              $21,786.07","          $52,888,371.00","           2,373.6","              $22,281.92",2022
Triton - Triton Regional Middle School,07730405,     194,15.9,        322,48.5,51.6,0.3,23.0,33.2,07730000,1.6,1.9,4.7,88.8,0.0,0.3,2.8,Triton,"          $47,604,733.48","           2,185.1","              $21,786.07","          $52,888,371.00","           2,373.6","              $22,281.92",2022
Truro - Truro Central,03000005,      67,13.2,        101,48.5,51.5,3.0,17.8,38.6,03000000,5.9,0.0,7.9,66.3,0.0,0.0,19.8,Truro,"           $5,083,992.56",             113.6,"              $44,753.46","           $7,498,214.33",             220.3,"              $34,036.38",2022
Tyngsborough - Tyngsborough Elementary,03010020,     409,19.3,        761,47.4,52.6,13.4,26.8,28.9,03010000,5.0,11.7,11.8,66.4,0.1,0.0,5.0,Tyngsborough,"          $27,517,251.59","           1,628.0","              $16,902.49","          $31,290,618.59","           1,774.8","              $17,630.50",2022
Tyngsborough - Tyngsborough High School,03010505,     330,15.6,        419,48.5,51.6,1.7,14.6,19.6,03010000,4.1,9.6,6.9,73.0,0.0,0.0,6.4,Tyngsborough,"          $27,517,251.59","           1,628.0","              $16,902.49","          $31,290,618.59","           1,774.8","              $17,630.50",2022
Tyngsborough - Tyngsborough Middle,03010305,     255,17.8,        406,43.6,56.2,3.0,20.2,22.4,03010000,4.9,8.9,9.6,72.2,0.3,0.0,4.2,Tyngsborough,"          $27,517,251.59","           1,628.0","              $16,902.49","          $31,290,618.59","           1,774.8","              $17,630.50",2022
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,     136,14.4,        203,52.7,47.3,21.2,34.0,86.7,04800000,47.8,1.5,45.8,3.0,1.0,0.0,1.0,UP Academy Charter School of Boston (District),"           $6,908,925.33",             303.2,"              $22,783.35","           $6,908,925.33",             303.2,"              $22,783.35",2022
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,     181,21.2,        598,50.5,49.5,35.8,12.2,84.1,35050000,52.5,0.8,43.3,0.5,0.2,0.3,2.3,UP Academy Charter School of Dorchester (District),"           $9,299,068.26",             630.2,"              $14,755.18","           $9,299,068.26",             630.2,"              $14,755.18",2022
Up-Island Regional - Chilmark Elementary,07740010,      19,16.2,         71,52.1,47.9,0.0,28.2,25.4,07740000,0.0,2.8,1.4,84.5,1.4,0.0,9.9,Up-Island Regional,"          $12,695,145.02",             407.6,"              $31,146.09","          $13,917,377.02",             458.6,"              $30,347.53",2022
Up-Island Regional - West Tisbury Elementary,07740020,     141,15.2,        345,47.5,52.5,5.5,24.4,29.3,07740000,1.2,0.0,17.1,72.2,4.1,0.0,5.5,Up-Island Regional,"          $12,695,145.02",             407.6,"              $31,146.09","          $13,917,377.02",             458.6,"              $30,347.53",2022
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,     338,13.6,        742,42.1,57.4,0.4,24.0,40.7,08790000,2.4,0.7,6.1,82.1,0.9,0.3,7.6,Upper Cape Cod Regional Vocational Technical,"          $20,103,582.00",             752.5,"              $26,715.72","          $20,135,582.00",             758.9,"              $26,532.59",2022
Uxbridge - Gateway to College,03040515,       0,0.0,          0,0.0,0.0,0.0,0.0,0.0,03040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uxbridge,"          $29,627,338.32","           1,637.3","              $18,095.24","          $33,835,228.37","           1,812.4","              $18,668.74",2022
Uxbridge - Taft Early Learning Center,03040005,     183,17.8,        539,46.8,53.3,2.8,23.6,29.3,03040000,0.4,0.9,8.7,87.0,0.4,0.2,2.4,Uxbridge,"          $29,627,338.32","           1,637.3","              $18,095.24","          $33,835,228.37","           1,812.4","              $18,668.74",2022
Uxbridge - Uxbridge High,03040505,     409,13.6,        602,43.5,56.5,1.7,18.1,26.9,03040000,1.7,2.5,6.2,87.0,0.3,0.0,2.3,Uxbridge,"          $29,627,338.32","           1,637.3","              $18,095.24","          $33,835,228.37","           1,812.4","              $18,668.74",2022
Uxbridge - Whitin Intermediate,03040405,     206,18.7,        492,43.9,56.1,2.9,18.9,29.7,03040000,1.2,1.2,7.9,86.0,0.2,0.2,3.3,Uxbridge,"          $29,627,338.32","           1,637.3","              $18,095.24","          $33,835,228.37","           1,812.4","              $18,668.74",2022
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,     211,22.3,        484,53.9,45.9,5.4,24.6,83.9,04980000,20.9,1.0,70.5,3.5,0.6,0.2,3.3,Veritas Preparatory Charter School (District),"           $8,435,263.66",             367.8,"              $22,935.00","           $8,435,263.66",             367.8,"              $22,935.00",2022
Wachusett - Central Tree Middle,07750310,     188,17.9,        372,50.5,49.5,1.1,11.6,23.1,07750000,4.3,1.9,6.2,85.2,0.8,0.0,1.6,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Chocksett Middle School,07750315,     154,15.9,        280,46.1,53.9,1.8,11.4,19.6,07750000,2.9,1.8,10.0,82.9,0.0,0.0,2.5,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Davis Hill Elementary,07750018,     168,19.3,        452,47.4,52.7,3.3,8.0,17.7,07750000,3.8,1.3,8.9,83.4,0.2,0.0,2.4,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Dawson,07750020,     195,18.1,        500,53.6,46.4,2.8,12.4,14.4,07750000,3.8,4.8,7.6,79.2,0.2,0.2,4.2,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Early Childhood Center,07750001,       8,20.0,        160,35.6,64.4,0.0,60.6,28.1,07750000,3.1,6.3,13.1,73.8,0.6,0.0,3.1,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Glenwood Elementary School,07750060,     144,19.5,        337,51.3,48.7,2.4,9.8,17.8,07750000,4.5,1.8,7.4,82.8,0.0,0.0,3.6,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Houghton Elementary,07750027,     146,16.2,        329,45.3,54.7,6.7,13.7,20.1,07750000,2.4,3.0,14.0,76.9,0.0,0.0,3.7,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Leroy E.Mayo,07750032,     183,19.1,        488,48.4,51.6,3.5,8.6,16.6,07750000,4.1,3.3,8.6,81.8,0.0,0.0,2.3,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Mountview Middle,07750305,     350,20.7,        781,47.6,52.1,2.1,12.0,15.1,07750000,3.2,4.2,7.0,83.0,0.1,0.1,2.3,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Naquag Elementary School,07750005,     132,19.8,        367,46.6,53.4,1.6,7.6,18.5,07750000,5.5,0.8,9.0,81.2,0.0,0.0,3.5,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Paxton Center,07750040,     196,17.6,        447,52.1,47.9,3.1,19.5,14.8,07750000,1.8,2.0,6.5,86.1,0.0,0.2,3.4,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Thomas Prince,07750045,     153,17.4,        344,48.6,51.5,0.6,12.2,11.1,07750000,1.7,0.3,4.1,92.7,0.0,0.3,0.9,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wachusett - Wachusett Regional High,07750505,"   1,043",16.6,"      1,929",52.8,47.1,1.2,15.2,16.4,07750000,2.9,3.9,6.8,83.7,0.0,0.1,2.6,Wachusett,"         $104,135,916.60","           6,756.3","              $15,413.16","         $114,791,137.20","           7,004.8","              $16,387.50",2022
Wakefield - Dolbeare,03050005,     180,21.8,        437,53.8,46.2,6.4,15.1,16.0,03050000,0.9,4.4,9.4,83.3,0.0,0.0,2.1,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wakefield - Early Childhood Center at the Doyle School,03050001,      28,9.9,        139,41.7,58.3,0.0,45.3,20.1,03050000,3.6,4.3,12.2,73.4,0.0,2.9,3.6,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wakefield - Galvin Middle School,03050310,     563,20.5,"      1,074",47.6,52.1,2.1,19.7,17.3,03050000,2.8,3.9,9.5,79.4,0.3,0.5,3.6,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wakefield - Greenwood,03050020,      90,21.8,        218,45.9,54.1,1.4,13.8,9.6,03050000,1.4,3.2,6.4,83.9,0.0,0.5,4.6,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wakefield - Wakefield Memorial High,03050505,     551,12.4,        826,50.7,49.2,2.2,17.0,18.5,03050000,3.6,3.8,8.5,80.8,0.2,0.1,3.0,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wakefield - Walton,03050040,      90,21.1,        211,42.2,57.8,3.3,14.2,7.6,03050000,2.8,2.4,7.6,84.4,0.0,0.5,2.4,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wakefield - Woodville School,03050015,     191,19.3,        423,50.8,49.2,7.1,18.2,26.2,03050000,3.3,6.4,14.0,72.3,0.0,0.0,4.0,Wakefield,"          $60,527,538.92","           3,337.1","              $18,137.77","          $65,172,025.25","           3,466.6","              $18,799.98",2022
Wales - Wales Elementary,03060005,      39,12.5,         98,39.8,60.2,2.0,27.6,53.1,03060000,2.0,0.0,3.1,93.9,1.0,0.0,0.0,Wales,"           $2,165,342.00",             114.9,"              $18,845.45","           $2,808,263.00",             142.4,"              $19,720.95",2022
Walpole - Bird Middle,03070305,     286,15.1,        380,52.6,47.1,2.9,18.2,20.5,03070000,6.6,3.4,9.0,77.1,0.5,0.0,3.4,Walpole,"          $64,587,516.52","           3,670.2","              $17,597.82","          $69,866,437.51","           3,776.4","              $18,500.80",2022
Walpole - Boyden,03070010,     125,16.3,        407,45.2,54.8,5.4,19.2,20.9,03070000,8.4,2.7,9.3,75.7,0.7,0.0,3.2,Walpole,"          $64,587,516.52","           3,670.2","              $17,597.82","          $69,866,437.51","           3,776.4","              $18,500.80",2022
Walpole - Daniel Feeney Preschool Center,03070002,       8,14.3,        114,36.8,63.2,8.8,50.9,19.3,03070000,2.6,7.9,7.9,72.8,1.8,0.0,7.0,Walpole,"          $64,587,516.52","           3,670.2","              $17,597.82","          $69,866,437.51","           3,776.4","              $18,500.80",2022
Walpole - Eleanor N Johnson Middle,03070310,     280,17.5,        420,47.4,52.6,1.7,16.2,11.9,03070000,3.8,9.3,7.1,75.5,0.2,0.0,4.1,Walpole,"          $64,587,516.52","           3,670.2","              $17,597.82","          $69,866,437.51","           3,776.4","              $18,500.80",2022
Walpole - Elm Street School,03070005,     110,20.2,        446,54.5,45.3,4.9,13.2,13.9,03070000,4.7,8.1,5.8,77.4,0.0,0.0,4.0,Walpole,"          $64,587,516.52","           3,670.2","              $17,597.82","          $69,866,437.51","           3,776.4","              $18,500.80",2022
